date,region,wind_speed
2022-07-19,Süd,18.4
2022-07-20,Nord,26.4
2022-07-20,Süd,12.9
2022-07-21,Nord,24.3
2022-07-21,Süd,15.1
2022-07-22,Nord,19.1
2022-07-22,Süd,12.7
2022-07-23,Nord,22.1
2022-07-23,Süd,18.7
2022-07-24,Nord,17.8
2022-07-24,Süd,11.7
2022-07-25,Nord,25.1
2022-07-25,Süd,24.8
2022-07-26,Nord,23.8
2022-07-26,Süd,17.9
2022-07-27,Nord,24.0
2022-07-27,Süd,15.3
2022-07-28,Nord,12.9
2022-07-28,Süd,16.5
2022-07-29,Nord,19.0
2022-07-29,Süd,14.8
2022-07-30,Nord,13.4
2022-07-30,Süd,23.4
2022-07-31,Nord,15.3
2022-07-31,Süd,15.9
2022-08-01,Nord,20.0
2022-08-01,Süd,17.8
2022-08-02,Nord,14.9
2022-08-02,Süd,16.4
2022-08-03,Nord,20.2
2022-08-03,Süd,9.7
2022-08-04,Nord,24.5
2022-08-04,Süd,11.5
2022-08-05,Nord,22.0
2022-08-05,Süd,16.6
2022-08-06,Nord,17.2
2022-08-06,Süd,15.2
2022-08-07,Nord,12.0
2022-08-07,Süd,18.2
2022-08-08,Nord,10.0
2022-08-08,Süd,13.4
2022-08-09,Nord,12.6
2022-08-09,Süd,17.4
2022-08-10,Nord,12.0
2022-08-10,Süd,23.0
2022-08-11,Nord,15.1
2022-08-11,Süd,18.6
2022-08-12,Nord,16.8
2022-08-12,Süd,18.7
2022-08-13,Nord,20.9
2022-08-13,Süd,14.5
2022-08-14,Nord,16.9
2022-08-14,Süd,16.1
2022-08-15,Nord,13.4
2022-08-15,Süd,18.1
2022-08-16,Nord,15.5
2022-08-16,Süd,9.9
2022-08-17,Nord,17.5
2022-08-17,Süd,10.1
2022-08-18,Nord,15.8
2022-08-18,Süd,16.7
2022-08-19,Nord,14.5
2022-08-19,Süd,26.2
2022-08-20,Nord,18.4
2022-08-20,Süd,21.3
2022-08-21,Nord,15.8
2022-08-21,Süd,11.9
2022-08-22,Nord,16.7
2022-08-22,Süd,12.3
2022-08-23,Nord,17.1
2022-08-23,Süd,8.9
2022-08-24,Nord,15.0
2022-08-24,Süd,14.5
2022-08-25,Nord,14.6
2022-08-25,Süd,11.7
2022-08-26,Nord,13.9
2022-08-26,Süd,14.0
2022-08-27,Nord,19.0
2022-08-27,Süd,14.0
2022-08-28,Nord,22.5
2022-08-28,Süd,8.0
2022-08-29,Nord,14.8
2022-08-29,Süd,9.2
2022-08-30,Nord,18.7
2022-08-30,Süd,10.9
2022-08-31,Nord,14.8
2022-08-31,Süd,9.7
2022-09-01,Nord,15.8
2022-09-01,Süd,15.9
2022-09-02,Nord,17.5
2022-09-02,Süd,16.7
2022-09-03,Nord,23.8
2022-09-03,Süd,12.8
2022-09-04,Nord,20.9
2022-09-04,Süd,12.5
2022-09-05,Nord,22.9
2022-09-05,Süd,9.9
2022-09-06,Nord,21.1
2022-09-06,Süd,11.3
2022-09-07,Nord,15.7
2022-09-07,Süd,15.8
2022-09-08,Nord,18.1
2022-09-08,Süd,17.6
2022-09-09,Nord,19.9
2022-09-09,Süd,20.0
2022-09-10,Nord,9.1
2022-09-10,Süd,22.5
2022-09-11,Nord,11.7
2022-09-11,Süd,22.7
2022-09-12,Nord,14.6
2022-09-12,Süd,8.2
2022-09-13,Nord,22.9
2022-09-13,Süd,11.1
2022-09-14,Nord,16.2
2022-09-14,Süd,26.3
2022-09-15,Nord,22.9
2022-09-15,Süd,26.3
2022-09-16,Nord,32.8
2022-09-16,Süd,15.5
2022-09-17,Nord,27.8
2022-09-17,Süd,22.1
2022-09-18,Nord,30.6
2022-09-18,Süd,25.5
2022-09-19,Nord,17.2
2022-09-19,Süd,25.8
2022-09-20,Nord,10.2
2022-09-20,Süd,17.3
2022-09-21,Nord,9.8
2022-09-21,Süd,12.0
2022-09-22,Nord,10.3
2022-09-22,Süd,13.5
2022-09-23,Nord,11.4
2022-09-23,Süd,9.7
2022-09-24,Nord,10.8
2022-09-24,Süd,12.5
2022-09-25,Nord,14.4
2022-09-25,Süd,13.5
2022-09-26,Nord,23.7
2022-09-26,Süd,13.0
2022-09-27,Nord,18.2
2022-09-27,Süd,26.7
2022-09-28,Nord,10.7
2022-09-28,Süd,20.1
2022-09-29,Nord,12.0
2022-09-29,Süd,9.0
2022-09-30,Nord,17.4
2022-09-30,Süd,7.9
2022-10-01,Nord,26.1
2022-10-01,Süd,25.1
2022-10-02,Nord,23.9
2022-10-02,Süd,19.9
2022-10-03,Nord,22.8
2022-10-03,Süd,13.0
2022-10-04,Nord,17.8
2022-10-04,Süd,9.5
2022-10-05,Nord,29.0
2022-10-05,Süd,13.5
2022-10-06,Nord,29.6
2022-10-06,Süd,14.4
2022-10-07,Nord,23.1
2022-10-07,Süd,9.4
2022-10-08,Nord,23.1
2022-10-08,Süd,12.5
2022-10-09,Nord,14.2
2022-10-09,Süd,22.6
2022-10-10,Nord,20.3
2022-10-10,Süd,12.0
2022-10-11,Nord,17.3
2022-10-11,Süd,11.8
2022-10-12,Nord,14.4
2022-10-12,Süd,7.1
2022-10-13,Nord,14.3
2022-10-13,Süd,11.5
2022-10-14,Nord,13.6
2022-10-14,Süd,15.8
2022-10-15,Nord,18.3
2022-10-15,Süd,25.5
2022-10-16,Nord,27.6
2022-10-16,Süd,10.7
2022-10-17,Nord,15.5
2022-10-17,Süd,8.7
2022-10-18,Nord,20.0
2022-10-18,Süd,13.3
2022-10-19,Nord,13.0
2022-10-19,Süd,11.7
2022-10-20,Nord,21.3
2022-10-20,Süd,12.6
2022-10-21,Nord,14.3
2022-10-21,Süd,13.8
2022-10-22,Nord,17.8
2022-10-22,Süd,13.9
2022-10-23,Nord,15.2
2022-10-23,Süd,17.7
2022-10-24,Nord,25.5
2022-10-24,Süd,20.4
2022-10-25,Nord,21.7
2022-10-25,Süd,13.2
2022-10-26,Nord,11.4
2022-10-26,Süd,19.0
2022-10-27,Nord,14.3
2022-10-27,Süd,9.2
2022-10-28,Nord,18.1
2022-10-28,Süd,11.6
2022-10-29,Nord,14.5
2022-10-29,Süd,10.5
2022-10-30,Nord,10.9
2022-10-30,Süd,11.4
2022-10-31,Nord,16.8
2022-10-31,Süd,10.4
2022-11-01,Nord,22.7
2022-11-01,Süd,14.8
2022-11-02,Nord,33.4
2022-11-02,Süd,15.1
2022-11-03,Nord,19.6
2022-11-03,Süd,10.0
2022-11-04,Nord,21.3
2022-11-04,Süd,25.7
2022-11-05,Nord,17.1
2022-11-05,Süd,13.6
2022-11-06,Nord,22.7
2022-11-06,Süd,16.3
2022-11-07,Nord,29.8
2022-11-07,Süd,18.7
2022-11-08,Nord,20.0
2022-11-08,Süd,9.7
2022-11-09,Nord,21.4
2022-11-09,Süd,13.1
2022-11-10,Nord,25.7
2022-11-10,Süd,13.8
2022-11-11,Nord,24.1
2022-11-11,Süd,8.6
2022-11-12,Nord,10.5
2022-11-12,Süd,12.3
2022-11-13,Nord,18.2
2022-11-13,Süd,13.3
2022-11-14,Nord,20.6
2022-11-14,Süd,9.4
2022-11-15,Nord,19.7
2022-11-15,Süd,10.0
2022-11-16,Nord,25.6
2022-11-16,Süd,15.5
2022-11-17,Nord,36.7
2022-11-17,Süd,12.0
2022-11-18,Nord,24.1
2022-11-18,Süd,25.2
2022-11-19,Nord,9.4
2022-11-19,Süd,16.2
2022-11-20,Nord,10.5
2022-11-20,Süd,24.6
2022-11-21,Nord,16.8
2022-11-21,Süd,26.1
2022-11-22,Nord,20.9
2022-11-22,Süd,13.0
2022-11-23,Nord,16.2
2022-11-23,Süd,18.8
2022-11-24,Nord,13.8
2022-11-24,Süd,27.0
2022-11-25,Nord,13.0
2022-11-25,Süd,12.6
2022-11-26,Nord,12.0
2022-11-26,Süd,12.3
2022-11-27,Nord,14.8
2022-11-27,Süd,9.2
2022-11-28,Nord,21.4
2022-11-28,Süd,8.5
2022-11-29,Nord,12.6
2022-11-29,Süd,7.7
2022-11-30,Nord,10.0
2022-11-30,Süd,9.9
2022-12-01,Nord,11.6
2022-12-01,Süd,7.7
2022-12-02,Nord,18.1
2022-12-02,Süd,5.8
2022-12-03,Nord,17.7
2022-12-03,Süd,11.5
2022-12-04,Nord,16.6
2022-12-04,Süd,11.6
2022-12-05,Nord,14.7
2022-12-05,Süd,10.2
2022-12-06,Nord,14.6
2022-12-06,Süd,10.4
2022-12-07,Nord,16.9
2022-12-07,Süd,13.4
2022-12-08,Nord,17.7
2022-12-08,Süd,8.7
2022-12-09,Nord,11.9
2022-12-09,Süd,9.6
2022-12-10,Nord,9.9
2022-12-10,Süd,11.2
2022-12-11,Nord,9.7
2022-12-11,Süd,12.5
2022-12-12,Nord,7.4
2022-12-12,Süd,11.8
2022-12-13,Nord,10.2
2022-12-13,Süd,12.3
2022-12-14,Nord,8.9
2022-12-14,Süd,12.6
2022-12-15,Nord,13.8
2022-12-15,Süd,13.0
2022-12-16,Nord,7.2
2022-12-16,Süd,10.5
2022-12-17,Nord,11.7
2022-12-17,Süd,14.3
2022-12-18,Nord,19.5
2022-12-18,Süd,10.5
2022-12-19,Nord,21.1
2022-12-19,Süd,9.8
2022-12-20,Nord,20.9
2022-12-20,Süd,12.6
2022-12-21,Nord,14.7
2022-12-21,Süd,15.6
2022-12-22,Nord,14.7
2022-12-22,Süd,32.4
2022-12-23,Nord,13.3
2022-12-23,Süd,31.6
2022-12-24,Nord,15.8
2022-12-24,Süd,29.4
2022-12-25,Nord,13.4
2022-12-25,Süd,15.6
2022-12-26,Nord,29.9
2022-12-26,Süd,25.2
2022-12-27,Nord,24.9
2022-12-27,Süd,23.1
2022-12-28,Nord,28.1
2022-12-28,Süd,14.0
2022-12-29,Nord,31.3
2022-12-29,Süd,18.4
2022-12-30,Nord,30.3
2022-12-30,Süd,15.4
2022-12-31,Nord,31.3
2022-12-31,Süd,25.1
2023-01-01,Nord,33.2
2023-01-01,Süd,17.6
2023-01-02,Nord,29.0
2023-01-02,Süd,15.7
2023-01-03,Nord,18.6
2023-01-03,Süd,11.3
2023-01-04,Nord,31.5
2023-01-04,Süd,30.6
2023-01-05,Nord,30.2
2023-01-05,Süd,30.9
2023-01-06,Nord,29.8
2023-01-06,Süd,17.7
2023-01-07,Nord,17.8
2023-01-07,Süd,9.2
2023-01-08,Nord,17.4
2023-01-08,Süd,11.2
2023-01-09,Nord,18.8
2023-01-09,Süd,26.0
2023-01-10,Nord,27.4
2023-01-10,Süd,23.4
2023-01-11,Nord,28.2
2023-01-11,Süd,23.1
2023-01-12,Nord,33.2
2023-01-12,Süd,26.7
2023-01-13,Nord,31.8
2023-01-13,Süd,31.1
2023-01-14,Nord,32.0
2023-01-14,Süd,20.3
2023-01-15,Nord,40.7
2023-01-15,Süd,22.5
2023-01-16,Nord,26.8
2023-01-16,Süd,27.0
2023-01-17,Nord,29.3
2023-01-17,Süd,23.7
2023-01-18,Nord,21.9
2023-01-18,Süd,23.6
2023-01-19,Nord,23.6
2023-01-19,Süd,13.3
2023-01-20,Nord,14.5
2023-01-20,Süd,12.3
2023-01-21,Nord,18.4
2023-01-21,Süd,14.1
2023-01-22,Nord,19.7
2023-01-22,Süd,7.1
2023-01-23,Nord,11.8
2023-01-23,Süd,15.2
2023-01-24,Nord,6.9
2023-01-24,Süd,15.3
2023-01-25,Nord,13.0
2023-01-25,Süd,12.6
2023-01-26,Nord,13.3
2023-01-26,Süd,7.8
2023-01-27,Nord,17.7
2023-01-27,Süd,8.2
2023-01-28,Nord,16.7
2023-01-28,Süd,8.7
2023-01-29,Nord,29.2
2023-01-29,Süd,14.1
2023-01-30,Nord,33.8
2023-01-30,Süd,32.9
2023-01-31,Nord,31.7
2023-01-31,Süd,26.4
2023-02-01,Nord,34.0
2023-02-01,Süd,33.9
2023-02-02,Nord,31.8
2023-02-02,Süd,34.1
2023-02-03,Nord,41.6
2023-02-03,Süd,37.6
2023-02-04,Nord,15.6
2023-02-04,Süd,30.0
2023-02-05,Nord,15.3
2023-02-05,Süd,6.4
2023-02-06,Nord,10.5
2023-02-06,Süd,9.7
2023-02-07,Nord,9.7
2023-02-07,Süd,14.1
2023-02-08,Nord,14.9
2023-02-08,Süd,17.4
2023-02-09,Nord,16.8
2023-02-09,Süd,10.5
2023-02-10,Nord,25.3
2023-02-10,Süd,11.5
2023-02-11,Nord,25.3
2023-02-11,Süd,13.8
2023-02-12,Nord,12.3
2023-02-12,Süd,10.8
2023-02-13,Nord,13.4
2023-02-13,Süd,9.2
2023-02-14,Nord,9.7
2023-02-14,Süd,10.6
2023-02-15,Nord,10.0
2023-02-15,Süd,11.0
2023-02-16,Nord,19.2
2023-02-16,Süd,14.0
2023-02-17,Nord,34.9
2023-02-17,Süd,30.2
2023-02-18,Nord,34.4
2023-02-18,Süd,31.0
2023-02-19,Nord,18.6
2023-02-19,Süd,28.6
2023-02-20,Nord,34.4
2023-02-20,Süd,18.2
2023-02-21,Nord,26.6
2023-02-21,Süd,12.3
2023-02-22,Nord,18.0
2023-02-22,Süd,11.4
2023-02-23,Nord,18.0
2023-02-23,Süd,10.7
2023-02-24,Nord,28.3
2023-02-24,Süd,20.1
2023-02-25,Nord,29.2
2023-02-25,Süd,21.1
2023-02-26,Nord,18.3
2023-02-26,Süd,19.2
2023-02-27,Nord,9.9
2023-02-27,Süd,25.7
2023-02-28,Nord,9.1
2023-02-28,Süd,18.0
2023-03-01,Nord,11.6
2023-03-01,Süd,18.4
2023-03-02,Nord,8.2
2023-03-02,Süd,10.5
2023-03-03,Nord,20.7
2023-03-03,Süd,10.8
2023-03-04,Nord,25.5
2023-03-04,Süd,15.0
2023-03-05,Nord,19.5
2023-03-05,Süd,14.6
2023-03-06,Nord,18.1
2023-03-06,Süd,18.1
2023-03-07,Nord,33.9
2023-03-07,Süd,26.0
2023-03-08,Nord,12.9
2023-03-08,Süd,33.0
2023-03-09,Nord,11.4
2023-03-09,Süd,37.2
2023-03-10,Nord,21.7
2023-03-10,Süd,38.4
2023-03-11,Nord,21.6
2023-03-11,Süd,29.5
2023-03-12,Nord,20.1
2023-03-12,Süd,18.8
2023-03-13,Nord,34.7
2023-03-13,Süd,20.1
2023-03-14,Nord,32.3
2023-03-14,Süd,34.2
2023-03-15,Nord,26.6
2023-03-15,Süd,21.6
2023-03-16,Nord,23.5
2023-03-16,Süd,12.6
2023-03-17,Nord,18.5
2023-03-17,Süd,9.6
2023-03-18,Nord,17.9
2023-03-18,Süd,12.0
2023-03-19,Nord,10.7
2023-03-19,Süd,13.3
2023-03-20,Nord,19.9
2023-03-20,Süd,13.8
2023-03-21,Nord,18.1
2023-03-21,Süd,9.4
2023-03-22,Nord,32.6
2023-03-22,Süd,11.9
2023-03-23,Nord,29.7
2023-03-23,Süd,15.6
2023-03-24,Nord,29.0
2023-03-24,Süd,23.5
2023-03-25,Nord,27.4
2023-03-25,Süd,34.6
2023-03-26,Nord,23.8
2023-03-26,Süd,26.8
2023-03-27,Nord,29.0
2023-03-27,Süd,23.2
2023-03-28,Nord,17.8
2023-03-28,Süd,20.8
2023-03-29,Nord,17.1
2023-03-29,Süd,21.7
2023-03-30,Nord,28.0
2023-03-30,Süd,24.0
2023-03-31,Nord,17.9
2023-03-31,Süd,30.6
2023-04-01,Nord,24.3
2023-04-01,Süd,34.5
2023-04-02,Nord,23.2
2023-04-02,Süd,19.9
2023-04-03,Nord,15.6
2023-04-03,Süd,15.9
2023-04-04,Nord,9.8
2023-04-04,Süd,17.3
2023-04-05,Nord,8.0
2023-04-05,Süd,11.3
2023-04-06,Nord,18.0
2023-04-06,Süd,10.8
2023-04-07,Nord,19.2
2023-04-07,Süd,13.1
2023-04-08,Nord,14.5
2023-04-08,Süd,14.0
2023-04-09,Nord,8.9
2023-04-09,Süd,13.4
2023-04-10,Nord,24.5
2023-04-10,Süd,13.7
2023-04-11,Nord,27.2
2023-04-11,Süd,26.1
2023-04-12,Nord,22.4
2023-04-12,Süd,17.1
2023-04-13,Nord,26.8
2023-04-13,Süd,18.6
2023-04-14,Nord,16.7
2023-04-14,Süd,18.4
2023-04-15,Nord,20.5
2023-04-15,Süd,18.2
2023-04-16,Nord,17.3
2023-04-16,Süd,14.3
2023-04-17,Nord,23.7
2023-04-17,Süd,13.3
2023-04-18,Nord,25.3
2023-04-18,Süd,17.7
2023-04-19,Nord,29.9
2023-04-19,Süd,15.9
2023-04-20,Nord,26.5
2023-04-20,Süd,19.1
2023-04-21,Nord,25.7
2023-04-21,Süd,14.4
2023-04-22,Nord,18.8
2023-04-22,Süd,12.7
2023-04-23,Nord,14.8
2023-04-23,Süd,12.8
2023-04-24,Nord,26.3
2023-04-24,Süd,24.9
2023-04-25,Nord,30.1
2023-04-25,Süd,21.6
2023-04-26,Nord,23.0
2023-04-26,Süd,12.1
2023-04-27,Nord,17.3
2023-04-27,Süd,9.4
2023-04-28,Nord,18.3
2023-04-28,Süd,18.2
2023-04-29,Nord,23.5
2023-04-29,Süd,17.9
2023-04-30,Nord,9.7
2023-04-30,Süd,18.3
2023-05-01,Nord,14.1
2023-05-01,Süd,13.1
2023-05-02,Nord,21.8
2023-05-02,Süd,14.7
2023-05-03,Nord,10.1
2023-05-03,Süd,11.6
2023-05-04,Nord,18.8
2023-05-04,Süd,15.1
2023-05-05,Nord,25.4
2023-05-05,Süd,19.8
2023-05-06,Nord,19.2
2023-05-06,Süd,10.5
2023-05-07,Nord,23.0
2023-05-07,Süd,11.8
2023-05-08,Nord,21.3
2023-05-08,Süd,11.7
2023-05-09,Nord,25.2
2023-05-09,Süd,13.8
2023-05-10,Nord,19.5
2023-05-10,Süd,18.4
2023-05-11,Nord,15.5
2023-05-11,Süd,13.6
2023-05-12,Nord,19.9
2023-05-12,Süd,15.0
2023-05-13,Nord,15.9
2023-05-13,Süd,11.0
2023-05-14,Nord,14.5
2023-05-14,Süd,14.9
2023-05-15,Nord,21.9
2023-05-15,Süd,16.6
2023-05-16,Nord,29.5
2023-05-16,Süd,18.8
2023-05-17,Nord,24.9
2023-05-17,Süd,15.5
2023-05-18,Nord,12.3
2023-05-18,Süd,22.1
2023-05-19,Nord,17.7
2023-05-19,Süd,16.5
2023-05-20,Nord,22.5
2023-05-20,Süd,20.5
2023-05-21,Nord,20.0
2023-05-21,Süd,16.0
2023-05-22,Nord,20.8
2023-05-22,Süd,11.5
2023-05-23,Nord,29.1
2023-05-23,Süd,16.9
2023-05-24,Nord,18.5
2023-05-24,Süd,11.2
2023-05-25,Nord,17.7
2023-05-25,Süd,16.2
2023-05-26,Nord,16.4
2023-05-26,Süd,13.7
2023-05-27,Nord,9.7
2023-05-27,Süd,17.6
2023-05-28,Nord,17.7
2023-05-28,Süd,14.3
2023-05-29,Nord,16.8
2023-05-29,Süd,14.3
2023-05-30,Nord,13.3
2023-05-30,Süd,15.3
2023-05-31,Nord,19.6
2023-05-31,Süd,20.3
2023-06-01,Nord,23.9
2023-06-01,Süd,10.7
2023-06-02,Nord,20.7
2023-06-02,Süd,12.7
2023-06-03,Nord,14.0
2023-06-03,Süd,19.7
2023-06-04,Nord,18.1
2023-06-04,Süd,12.9
2023-06-05,Nord,15.6
2023-06-05,Süd,11.8
2023-06-06,Nord,16.3
2023-06-06,Süd,11.1
2023-06-07,Nord,14.0
2023-06-07,Süd,9.8
2023-06-08,Nord,12.1
2023-06-08,Süd,15.9
2023-06-09,Nord,21.3
2023-06-09,Süd,13.0
2023-06-10,Nord,20.3
2023-06-10,Süd,20.1
2023-06-11,Nord,20.2
2023-06-11,Süd,17.9
2023-06-12,Nord,20.5
2023-06-12,Süd,20.2
2023-06-13,Nord,25.8
2023-06-13,Süd,21.0
2023-06-14,Nord,18.9
2023-06-14,Süd,13.8
2023-06-15,Nord,21.7
2023-06-15,Süd,9.4
2023-06-16,Nord,20.0
2023-06-16,Süd,20.0
2023-06-17,Nord,13.8
2023-06-17,Süd,14.7
2023-06-18,Nord,12.3
2023-06-18,Süd,10.6
2023-06-19,Nord,18.2
2023-06-19,Süd,10.1
2023-06-20,Nord,18.4
2023-06-20,Süd,20.3
2023-06-21,Nord,19.8
2023-06-21,Süd,11.5
2023-06-22,Nord,21.4
2023-06-22,Süd,19.9
2023-06-23,Nord,20.1
2023-06-23,Süd,26.3
2023-06-24,Nord,12.0
2023-06-24,Süd,9.3
2023-06-25,Nord,10.2
2023-06-25,Süd,12.4
2023-06-26,Nord,26.6
2023-06-26,Süd,17.9
2023-06-27,Nord,26.9
2023-06-27,Süd,15.0
2023-06-28,Nord,17.9
2023-06-28,Süd,9.9
2023-06-29,Nord,14.8
2023-06-29,Süd,9.7
2023-06-30,Nord,15.6
2023-06-30,Süd,17.1
2023-07-01,Nord,26.3
2023-07-01,Süd,16.6
2023-07-02,Nord,34.3
2023-07-02,Süd,20.9
2023-07-03,Nord,28.5
2023-07-03,Süd,20.5
2023-07-04,Nord,26.3
2023-07-04,Süd,12.4
2023-07-05,Nord,40.1
2023-07-05,Süd,17.4
2023-07-06,Nord,20.4
2023-07-06,Süd,8.6
2023-07-07,Nord,12.4
2023-07-07,Süd,11.0
2023-07-08,Nord,14.8
2023-07-08,Süd,10.6
2023-07-09,Nord,13.7
2023-07-09,Süd,9.6
2023-07-10,Nord,20.4
2023-07-10,Süd,16.3
2023-07-11,Nord,18.4
2023-07-11,Süd,9.3
2023-07-12,Nord,27.8
2023-07-12,Süd,18.6
2023-07-13,Nord,21.7
2023-07-13,Süd,15.6
2023-07-14,Nord,17.6
2023-07-14,Süd,12.0
2023-07-15,Nord,28.9
2023-07-15,Süd,14.4
2023-07-16,Nord,29.5
2023-07-16,Süd,22.9
2023-07-17,Nord,25.5
2023-07-17,Süd,16.0
2023-07-18,Nord,18.4
2023-07-18,Süd,15.0
2023-07-19,Nord,12.6
2023-07-19,Süd,23.7
2023-07-20,Nord,20.5
2023-07-20,Süd,15.3
2023-07-21,Nord,12.6
2023-07-21,Süd,17.3
2023-07-22,Nord,17.3
2023-07-22,Süd,15.4
2023-07-23,Nord,25.5
2023-07-23,Süd,15.9
2023-07-24,Nord,19.6
2023-07-24,Süd,17.4
2023-07-25,Nord,19.8
2023-07-25,Süd,22.3
2023-07-26,Nord,19.8
2023-07-26,Süd,19.3
2023-07-27,Nord,14.8
2023-07-27,Süd,16.1
2023-07-28,Nord,9.9
2023-07-28,Süd,24.3
2023-07-29,Nord,17.0
2023-07-29,Süd,18.6
2023-07-30,Nord,25.8
2023-07-30,Süd,25.3
2023-07-31,Nord,23.3
2023-07-31,Süd,17.0
2023-08-01,Nord,22.5
2023-08-01,Süd,23.4
2023-08-02,Nord,19.7
2023-08-02,Süd,20.9
2023-08-03,Nord,23.5
2023-08-03,Süd,27.5
2023-08-04,Nord,19.1
2023-08-04,Süd,13.3
2023-08-05,Nord,12.0
2023-08-05,Süd,13.0
2023-08-06,Nord,12.1
2023-08-06,Süd,33.6
2023-08-07,Nord,40.1
2023-08-07,Süd,32.7
2023-08-08,Nord,37.1
2023-08-08,Süd,20.7
2023-08-09,Nord,26.6
2023-08-09,Süd,22.0
2023-08-10,Nord,16.9
2023-08-10,Süd,8.0
2023-08-11,Nord,11.8
2023-08-11,Süd,8.4
2023-08-12,Nord,18.4
2023-08-12,Süd,12.6
2023-08-13,Nord,19.0
2023-08-13,Süd,15.7
2023-08-14,Nord,10.8
2023-08-14,Süd,10.5
2023-08-15,Nord,17.5
2023-08-15,Süd,13.1
2023-08-16,Nord,11.2
2023-08-16,Süd,14.1
2023-08-17,Nord,18.1
2023-08-17,Süd,13.6
2023-08-18,Nord,14.1
2023-08-18,Süd,9.4
2023-08-19,Nord,17.3
2023-08-19,Süd,8.3
2023-08-20,Nord,18.4
2023-08-20,Süd,9.3
2023-08-21,Nord,12.1
2023-08-21,Süd,9.4
2023-08-22,Nord,11.5
2023-08-22,Süd,12.2
2023-08-23,Nord,12.6
2023-08-23,Süd,17.5
2023-08-24,Nord,14.3
2023-08-24,Süd,17.5
2023-08-25,Nord,15.0
2023-08-25,Süd,20.9
2023-08-26,Nord,20.5
2023-08-26,Süd,16.2
2023-08-27,Nord,15.6
2023-08-27,Süd,10.4
2023-08-28,Nord,19.8
2023-08-28,Süd,18.9
2023-08-29,Nord,7.9
2023-08-29,Süd,15.3
2023-08-30,Nord,16.1
2023-08-30,Süd,11.9
2023-08-31,Nord,18.3
2023-08-31,Süd,18.0
2023-09-01,Nord,15.8
2023-09-01,Süd,22.7
2023-09-02,Nord,10.2
2023-09-02,Süd,9.8
2023-09-03,Nord,15.5
2023-09-03,Süd,9.7
2023-09-04,Nord,9.3
2023-09-04,Süd,14.8
2023-09-05,Nord,11.0
2023-09-05,Süd,15.0
2023-09-06,Nord,9.8
2023-09-06,Süd,12.3
2023-09-07,Nord,15.7
2023-09-07,Süd,14.0
2023-09-08,Nord,13.9
2023-09-08,Süd,9.7
2023-09-09,Nord,9.4
2023-09-09,Süd,8.9
2023-09-10,Nord,8.8
2023-09-10,Süd,9.2
2023-09-11,Nord,9.9
2023-09-11,Süd,9.5
2023-09-12,Nord,12.2
2023-09-12,Süd,8.9
2023-09-13,Nord,17.1
2023-09-13,Süd,13.3
2023-09-14,Nord,9.3
2023-09-14,Süd,10.1
2023-09-15,Nord,16.0
2023-09-15,Süd,11.8
2023-09-16,Nord,13.6
2023-09-16,Süd,8.6
2023-09-17,Nord,15.8
2023-09-17,Süd,8.4
2023-09-18,Nord,19.8
2023-09-18,Süd,20.5
2023-09-19,Nord,31.2
2023-09-19,Süd,21.8
2023-09-20,Nord,26.2
2023-09-20,Süd,10.8
2023-09-21,Nord,19.5
2023-09-21,Süd,18.8
2023-09-22,Nord,19.3
2023-09-22,Süd,15.0
2023-09-23,Nord,22.5
2023-09-23,Süd,14.7
2023-09-24,Nord,15.6
2023-09-24,Süd,9.1
2023-09-25,Nord,17.4
2023-09-25,Süd,11.3
2023-09-26,Nord,10.7
2023-09-26,Süd,5.9
2023-09-27,Nord,12.0
2023-09-27,Süd,12.2
2023-09-28,Nord,16.0
2023-09-28,Süd,12.5
2023-09-29,Nord,23.0
2023-09-29,Süd,14.7
2023-09-30,Nord,21.6
2023-09-30,Süd,12.4
2023-10-01,Nord,14.7
2023-10-01,Süd,7.9
2023-10-02,Nord,16.6
2023-10-02,Süd,9.0
2023-10-03,Nord,34.3
2023-10-03,Süd,27.9
2023-10-04,Nord,26.9
2023-10-04,Süd,14.3
2023-10-05,Nord,25.6
2023-10-05,Süd,11.7
2023-10-06,Nord,29.5
2023-10-06,Süd,10.6
2023-10-07,Nord,29.8
2023-10-07,Süd,18.4
2023-10-08,Nord,12.5
2023-10-08,Süd,21.1
2023-10-09,Nord,14.3
2023-10-09,Süd,18.8
2023-10-10,Nord,17.6
2023-10-10,Süd,14.0
2023-10-11,Nord,30.0
2023-10-11,Süd,13.2
2023-10-12,Nord,17.2
2023-10-12,Süd,19.2
2023-10-13,Nord,34.9
2023-10-13,Süd,14.4
2023-10-14,Nord,31.8
2023-10-14,Süd,29.7
2023-10-15,Nord,25.7
2023-10-15,Süd,17.1
2023-10-16,Nord,16.5
2023-10-16,Süd,11.6
2023-10-17,Nord,8.9
2023-10-17,Süd,10.4
2023-10-18,Nord,22.9
2023-10-18,Süd,10.8
2023-10-19,Nord,26.7
2023-10-19,Süd,9.5
2023-10-20,Nord,33.4
2023-10-20,Süd,26.8
2023-10-21,Nord,19.6
2023-10-21,Süd,13.7
2023-10-22,Nord,22.6
2023-10-22,Süd,14.8
2023-10-23,Nord,11.0
2023-10-23,Süd,12.2
2023-10-24,Nord,18.9
2023-10-24,Süd,12.5
2023-10-25,Nord,16.7
2023-10-25,Süd,21.8
2023-10-26,Nord,15.8
2023-10-26,Süd,28.9
2023-10-27,Nord,17.7
2023-10-27,Süd,28.5
2023-10-28,Nord,13.2
