date,region,wind_speed,species,count,obs_freq
2023-02-19,Süd,,Tufted Duck,50,1
2023-02-20,Süd,,Mallard,17,1
2023-02-20,Süd,,Eurasian Wigeon,72,1
2023-02-20,Süd,,Tufted Duck,2,1
2023-02-21,Süd,,Mallard,2,1
2023-02-21,Süd,,Eurasian Wigeon,1,1
2023-02-21,Süd,,Tufted Duck,30,1
2023-02-22,Süd,,Mallard,9,1
2023-02-22,Süd,,Eurasian Wigeon,1,1
2023-02-22,Süd,,Tufted Duck,135,1
2023-02-23,Nord,,Mallard,4,1
2023-02-23,Süd,,Mallard,2,1
2023-02-23,Süd,,Tufted Duck,10,1
2023-02-24,Nord,,Mallard,1,1
2023-02-24,Süd,,Mallard,1,1
2023-02-24,Süd,,Eurasian Wigeon,2,1
2023-02-24,Süd,,Tufted Duck,1,1
2023-02-25,Nord,,Mallard,20,1
2023-02-25,Nord,,Tufted Duck,30,1
2023-02-25,Süd,,Mallard,4,1
2023-02-25,Süd,,Eurasian Wigeon,1,1
2023-02-25,Süd,,Tufted Duck,18,1
2023-02-26,Nord,,Mallard,15,1
2023-02-26,Nord,,Tufted Duck,8,1
2023-02-26,Süd,,Mallard,4,1
2023-02-26,Süd,,Eurasian Wigeon,1,1
2023-02-26,Süd,,Tufted Duck,1,1
2023-02-27,Nord,,Mallard,20,1
2023-02-27,Nord,,Tufted Duck,2,1
2023-02-27,Süd,,Mallard,7,1
2023-02-27,Süd,,Eurasian Wigeon,2,1
2023-02-27,Süd,,Tufted Duck,7,1
2023-02-28,Nord,,Mallard,1,1
2023-02-28,Süd,,Mallard,2,1
2023-03-01,Nord,,Mallard,16,1
2023-03-01,Nord,,Tufted Duck,19,1
2023-03-01,Süd,,Mallard,1,1
2023-03-01,Süd,,Eurasian Wigeon,1,1
2023-03-01,Süd,,Tufted Duck,1,1
2023-03-02,Nord,,Mallard,19,1
2023-03-02,Nord,,Tufted Duck,5,1
2023-03-02,Süd,,Mallard,80,1
2023-03-02,Süd,,Tufted Duck,2,1
2023-03-03,Nord,,Mallard,5,1
2023-03-03,Nord,,Tufted Duck,24,1
2023-03-03,Süd,,Mallard,17,1
2023-03-03,Süd,,Eurasian Wigeon,25,1
2023-03-03,Süd,,Tufted Duck,8,1
2023-03-04,Nord,,Mallard,22,1
2023-03-04,Nord,,Tufted Duck,9,1
2023-03-04,Süd,,Mallard,8,1
2023-03-04,Süd,,Eurasian Wigeon,2,1
2023-03-04,Süd,,Tufted Duck,6,1
2023-03-05,Süd,,Mallard,30,1
2023-03-05,Süd,,Eurasian Wigeon,8,1
2023-03-05,Süd,,Tufted Duck,30,1
2023-03-06,Süd,,Mallard,1,1
2023-03-06,Süd,,Tufted Duck,8,1
2023-03-07,Nord,,Mallard,20,1
2023-03-07,Nord,,Tufted Duck,5,1
2023-03-07,Süd,,Mallard,1,1
2023-03-07,Süd,,Eurasian Wigeon,50,1
2023-03-07,Süd,,Tufted Duck,1,1
2023-03-08,Nord,,Mallard,6,1
2023-03-08,Süd,,Mallard,5,1
2023-03-08,Süd,,Tufted Duck,6,1
2023-03-09,Nord,,Mallard,1,1
2023-03-09,Süd,,Mallard,2,1
2023-03-09,Süd,,Tufted Duck,3,1
2023-03-10,Süd,,Mallard,3,1
2023-03-10,Süd,,Tufted Duck,1,1
2023-03-11,Nord,,Mallard,5,1
2023-03-11,Nord,,Eurasian Wigeon,12,1
2023-03-11,Nord,,Tufted Duck,2,1
2023-03-11,Süd,,Mallard,2,1
2023-03-11,Süd,,Eurasian Wigeon,2,1
2023-03-11,Süd,,Tufted Duck,22,1
2023-03-12,Süd,,Mallard,5,1
2023-03-12,Süd,,Eurasian Wigeon,31,1
2023-03-12,Süd,,Tufted Duck,1,1
2023-03-13,Nord,,Mallard,8,1
2023-03-13,Nord,,Tufted Duck,2,1
2023-03-13,Süd,,Mallard,12,1
2023-03-13,Süd,,Eurasian Wigeon,32,1
2023-03-13,Süd,,Tufted Duck,3,1
2023-03-14,Nord,,Mallard,16,1
2023-03-14,Nord,,Tufted Duck,10,1
2023-03-14,Süd,,Mallard,8,1
2023-03-14,Süd,,Tufted Duck,6,1
2023-03-15,Nord,,Mallard,10,1
2023-03-15,Süd,,Mallard,4,1
2023-03-15,Süd,,Eurasian Wigeon,2,1
2023-03-15,Süd,,Tufted Duck,1,1
2023-03-16,Nord,,Mallard,4,1
2023-03-16,Nord,,Tufted Duck,5,1
2023-03-16,Süd,,Mallard,6,1
2023-03-16,Süd,,Eurasian Wigeon,1,1
2023-03-16,Süd,,Tufted Duck,1,1
2023-03-17,Nord,,Mallard,16,1
2023-03-17,Süd,,Mallard,8,1
2023-03-17,Süd,,Eurasian Wigeon,1,1
2023-03-17,Süd,,Tufted Duck,12,1
2023-03-18,Nord,,Mallard,16,1
2023-03-18,Nord,,Tufted Duck,4,1
2023-03-18,Süd,,Mallard,2,1
2023-03-18,Süd,,Eurasian Wigeon,3,1
2023-03-18,Süd,,Tufted Duck,1,1
2023-03-19,Nord,,Mallard,16,1
2023-03-19,Nord,,Tufted Duck,21,1
2023-03-19,Süd,,Mallard,3,1
2023-03-19,Süd,,Eurasian Wigeon,1,1
2023-03-19,Süd,,Tufted Duck,1,1
2023-03-20,Süd,,Mallard,1,1
2023-03-20,Süd,,Eurasian Wigeon,5,1
2023-03-20,Süd,,Tufted Duck,4,1
2023-03-21,Nord,,Mallard,15,1
2023-03-21,Nord,,Tufted Duck,2,1
2023-03-21,Süd,,Mallard,2,1
2023-03-21,Süd,,Eurasian Wigeon,1,1
2023-03-21,Süd,,Tufted Duck,2,1
2023-03-22,Nord,,Mallard,3,1
2023-03-22,Nord,,Tufted Duck,2,1
2023-03-22,Süd,,Mallard,1,1
2023-03-22,Süd,,Eurasian Wigeon,1,1
2023-03-22,Süd,,Tufted Duck,12,1
2023-03-23,Nord,,Mallard,16,1
2023-03-23,Süd,,Mallard,2,1
2023-03-23,Süd,,Tufted Duck,1,1
2023-03-24,Nord,,Mallard,16,1
2023-03-24,Nord,,Tufted Duck,2,1
2023-03-24,Süd,,Mallard,2,1
2023-03-24,Süd,,Tufted Duck,1,1
2023-03-25,Nord,,Mallard,1,1
2023-03-25,Süd,,Mallard,1,1
2023-03-25,Süd,,Eurasian Wigeon,2,1
2023-03-25,Süd,,Tufted Duck,1,1
2023-03-26,Nord,,Mallard,10,1
2023-03-26,Süd,,Mallard,4,1
2023-03-26,Süd,,Tufted Duck,12,1
2023-03-27,Nord,,Mallard,12,1
2023-03-27,Süd,,Mallard,1,1
2023-03-27,Süd,,Eurasian Wigeon,2,1
2023-03-27,Süd,,Tufted Duck,1,1
2023-03-28,Nord,,Mallard,14,1
2023-03-28,Süd,,Mallard,4,1
2023-03-28,Süd,,Eurasian Wigeon,2,1
2023-03-28,Süd,,Tufted Duck,4,1
2023-03-29,Nord,,Mallard,12,1
2023-03-29,Süd,,Mallard,1,1
2023-03-29,Süd,,Tufted Duck,15,1
2023-03-30,Nord,,Mallard,2,1
2023-03-30,Nord,,Tufted Duck,5,1
2023-03-30,Süd,,Mallard,1,1
2023-03-30,Süd,,Tufted Duck,13,1
2023-03-31,Nord,,Mallard,10,1
2023-03-31,Süd,,Mallard,4,1
2023-03-31,Süd,,Tufted Duck,5,1
2023-04-01,Nord,,Mallard,6,1
2023-04-01,Nord,,Tufted Duck,1,1
2023-04-01,Süd,,Mallard,9,1
2023-04-01,Süd,,Eurasian Wigeon,1,1
2023-04-01,Süd,,Tufted Duck,17,1
2023-04-02,Nord,,Mallard,6,1
2023-04-02,Nord,,Eurasian Wigeon,1,1
2023-04-02,Nord,,Tufted Duck,1,1
2023-04-02,Süd,,Mallard,2,1
2023-04-02,Süd,,Eurasian Wigeon,4,1
2023-04-02,Süd,,Tufted Duck,8,1
2023-04-03,Nord,,Mallard,5,1
2023-04-03,Nord,,Tufted Duck,5,1
2023-04-03,Süd,,Mallard,5,1
2023-04-03,Süd,,Eurasian Wigeon,4,1
2023-04-03,Süd,,Tufted Duck,11,1
2023-04-04,Nord,,Mallard,5,1
2023-04-04,Nord,,Tufted Duck,30,1
2023-04-04,Süd,,Mallard,6,1
2023-04-04,Süd,,Eurasian Wigeon,4,1
2023-04-04,Süd,,Tufted Duck,5,1
2023-04-05,Nord,,Mallard,15,1
2023-04-05,Nord,,Tufted Duck,3,1
2023-04-05,Süd,,Mallard,8,1
2023-04-05,Süd,,Eurasian Wigeon,3,1
2023-04-05,Süd,,Tufted Duck,1,1
2023-04-06,Nord,,Mallard,10,1
2023-04-06,Nord,,Tufted Duck,3,1
2023-04-06,Süd,,Mallard,1,1
2023-04-06,Süd,,Eurasian Wigeon,2,1
2023-04-06,Süd,,Tufted Duck,3,1
2023-04-07,Nord,,Mallard,2,1
2023-04-07,Nord,,Tufted Duck,2,1
2023-04-07,Süd,,Mallard,4,1
2023-04-07,Süd,,Eurasian Wigeon,4,1
2023-04-07,Süd,,Tufted Duck,1,1
2023-04-08,Nord,,Mallard,12,1
2023-04-08,Nord,,Tufted Duck,2,1
2023-04-08,Süd,,Mallard,1,1
2023-04-08,Süd,,Eurasian Wigeon,5,1
2023-04-08,Süd,,Tufted Duck,9,1
2023-04-09,Nord,,Mallard,5,1
2023-04-09,Nord,,Tufted Duck,10,1
2023-04-09,Süd,,Mallard,2,1
2023-04-09,Süd,,Eurasian Wigeon,7,1
2023-04-09,Süd,,Tufted Duck,4,1
2023-04-10,Nord,,Mallard,12,1
2023-04-10,Nord,,Eurasian Wigeon,4,1
2023-04-10,Nord,,Tufted Duck,2,1
2023-04-10,Süd,,Mallard,7,1
2023-04-10,Süd,,Eurasian Wigeon,10,1
2023-04-10,Süd,,Tufted Duck,2,1
2023-04-11,Nord,,Mallard,5,1
2023-04-11,Nord,,Eurasian Wigeon,30,1
2023-04-11,Nord,,Tufted Duck,3,1
2023-04-11,Süd,,Mallard,4,1
2023-04-11,Süd,,Tufted Duck,1,1
2023-04-12,Nord,,Mallard,10,1
2023-04-12,Süd,,Mallard,4,1
2023-04-12,Süd,,Eurasian Wigeon,20,1
2023-04-12,Süd,,Tufted Duck,7,1
2023-04-13,Nord,,Mallard,6,1
2023-04-13,Nord,,Tufted Duck,4,1
2023-04-13,Süd,,Mallard,33,1
2023-04-13,Süd,,Tufted Duck,80,1
2023-04-14,Süd,,Mallard,26,1
2023-04-14,Süd,,Eurasian Wigeon,20,1
2023-04-14,Süd,,Tufted Duck,10,1
2023-04-15,Nord,,Mallard,1,1
2023-04-15,Süd,,Mallard,3,1
2023-04-15,Süd,,Eurasian Wigeon,1,1
2023-04-15,Süd,,Tufted Duck,5,1
2023-04-16,Nord,,Mallard,8,1
2023-04-16,Nord,,Tufted Duck,5,1
2023-04-16,Süd,,Mallard,3,1
2023-04-16,Süd,,Eurasian Wigeon,6,1
2023-04-16,Süd,,Tufted Duck,24,1
2023-04-17,Nord,,Mallard,10,1
2023-04-17,Nord,,Tufted Duck,3,1
2023-04-17,Süd,,Mallard,1,1
2023-04-17,Süd,,Eurasian Wigeon,4,1
2023-04-17,Süd,,Tufted Duck,6,1
2023-04-18,Nord,,Mallard,12,1
2023-04-18,Süd,,Mallard,1,1
2023-04-18,Süd,,Tufted Duck,1,1
2023-04-19,Nord,,Mallard,12,1
2023-04-19,Süd,,Mallard,4,1
2023-04-19,Süd,,Tufted Duck,10,1
2023-04-20,Nord,,Mallard,10,1
2023-04-20,Süd,,Mallard,6,1
2023-04-20,Süd,,Eurasian Wigeon,6,1
2023-04-20,Süd,,Tufted Duck,1,1
2023-04-21,Nord,,Mallard,10,1
2023-04-21,Nord,,Eurasian Wigeon,1,1
2023-04-21,Nord,,Tufted Duck,1,1
2023-04-21,Süd,,Mallard,1,1
2023-04-21,Süd,,Eurasian Wigeon,6,1
2023-04-21,Süd,,Tufted Duck,100,1
2023-04-22,Nord,,Mallard,3,1
2023-04-22,Nord,,Eurasian Wigeon,1,1
2023-04-22,Nord,,Tufted Duck,25,1
2023-04-22,Süd,,Mallard,9,1
2023-04-22,Süd,,Eurasian Wigeon,8,1
2023-04-22,Süd,,Tufted Duck,1,1
2023-04-23,Nord,,Mallard,3,1
2023-04-23,Süd,,Mallard,4,1
2023-04-23,Süd,,Eurasian Wigeon,3,1
2023-04-23,Süd,,Tufted Duck,1,1
2023-04-24,Nord,,Mallard,2,1
2023-04-24,Nord,,Tufted Duck,12,1
2023-04-24,Süd,,Mallard,3,1
2023-04-24,Süd,,Eurasian Wigeon,1,1
2023-04-24,Süd,,Tufted Duck,1,1
2023-04-25,Nord,,Mallard,10,1
2023-04-25,Süd,,Mallard,1,1
2023-04-25,Süd,,Tufted Duck,8,1
2023-04-26,Nord,,Mallard,2,1
2023-04-26,Nord,,Tufted Duck,1,1
2023-04-26,Süd,,Mallard,10,1
2023-04-26,Süd,,Eurasian Wigeon,1,1
2023-04-26,Süd,,Tufted Duck,4,1
2023-04-27,Nord,,Mallard,10,1
2023-04-27,Nord,,Tufted Duck,1,1
2023-04-27,Süd,,Mallard,2,1
2023-04-27,Süd,,Eurasian Wigeon,3,1
2023-04-27,Süd,,Tufted Duck,1,1
2023-04-28,Nord,,Mallard,6,1
2023-04-28,Nord,,Tufted Duck,2,1
2023-04-28,Süd,,Mallard,8,1
2023-04-28,Süd,,Tufted Duck,6,1
2023-04-29,Nord,,Mallard,6,1
2023-04-29,Nord,,Tufted Duck,4,1
2023-04-29,Süd,,Mallard,3,1
2023-04-29,Süd,,Eurasian Wigeon,1,1
2023-04-29,Süd,,Tufted Duck,6,1
2023-04-30,Nord,,Mallard,1,1
2023-04-30,Nord,,Tufted Duck,2,1
2023-04-30,Süd,,Mallard,11,1
2023-04-30,Süd,,Eurasian Wigeon,3,1
2023-04-30,Süd,,Tufted Duck,2,1
2023-05-01,Nord,,Mallard,4,1
2023-05-01,Süd,,Mallard,2,1
2023-05-01,Süd,,Eurasian Wigeon,5,1
2023-05-01,Süd,,Tufted Duck,10,1
2023-05-02,Nord,,Mallard,8,1
2023-05-02,Nord,,Tufted Duck,2,1
2023-05-02,Süd,,Mallard,3,1
2023-05-02,Süd,,Tufted Duck,1,1
2023-05-03,Nord,,Mallard,9,1
2023-05-03,Nord,,Tufted Duck,2,1
2023-05-03,Süd,,Mallard,4,1
2023-05-03,Süd,,Tufted Duck,1,1
2023-05-04,Nord,,Mallard,10,1
2023-05-04,Süd,,Mallard,3,1
2023-05-04,Süd,,Eurasian Wigeon,2,1
2023-05-04,Süd,,Tufted Duck,30,1
2023-05-05,Süd,,Mallard,8,1
2023-05-05,Süd,,Eurasian Wigeon,2,1
2023-05-05,Süd,,Tufted Duck,2,1
2023-05-06,Nord,,Mallard,1,1
2023-05-06,Nord,,Eurasian Wigeon,2,1
2023-05-06,Nord,,Tufted Duck,2,1
2023-05-06,Süd,,Mallard,2,1
2023-05-06,Süd,,Eurasian Wigeon,1,1
2023-05-06,Süd,,Tufted Duck,1,1
2023-05-07,Nord,,Mallard,66,1
2023-05-07,Süd,,Mallard,1,1
2023-05-07,Süd,,Eurasian Wigeon,4,1
2023-05-07,Süd,,Tufted Duck,3,1
2023-05-08,Süd,,Mallard,1,1
2023-05-08,Süd,,Eurasian Wigeon,1,1
2023-05-08,Süd,,Tufted Duck,1,1
2023-05-09,Süd,,Mallard,7,1
2023-05-09,Süd,,Eurasian Wigeon,6,1
2023-05-09,Süd,,Tufted Duck,2,1
2023-05-10,Nord,,Mallard,7,1
2023-05-10,Nord,,Tufted Duck,6,1
2023-05-10,Süd,,Mallard,1,1
2023-05-10,Süd,,Tufted Duck,60,1
2023-05-11,Nord,,Mallard,20,1
2023-05-11,Nord,,Tufted Duck,4,1
2023-05-11,Süd,,Mallard,9,1
2023-05-11,Süd,,Tufted Duck,4,1
2023-05-12,Nord,,Mallard,4,1
2023-05-12,Süd,,Mallard,2,1
2023-05-12,Süd,,Tufted Duck,1,1
2023-05-13,Nord,,Mallard,5,1
2023-05-13,Nord,,Tufted Duck,4,1
2023-05-13,Süd,,Mallard,2,1
2023-05-13,Süd,,Eurasian Wigeon,2,1
2023-05-13,Süd,,Tufted Duck,3,1
2023-05-14,Nord,,Mallard,2,1
2023-05-14,Nord,,Tufted Duck,2,1
2023-05-14,Süd,,Mallard,1,1
2023-05-14,Süd,,Eurasian Wigeon,1,1
2023-05-14,Süd,,Tufted Duck,6,1
2023-05-15,Nord,,Mallard,1,1
2023-05-15,Süd,,Mallard,8,1
2023-05-15,Süd,,Tufted Duck,7,1
2023-05-16,Süd,,Mallard,7,1
2023-05-16,Süd,,Eurasian Wigeon,1,1
2023-05-16,Süd,,Tufted Duck,12,1
2023-05-17,Nord,,Mallard,5,1
2023-05-17,Süd,,Mallard,1,1
2023-05-17,Süd,,Tufted Duck,15,1
2023-05-18,Nord,,Mallard,1,1
2023-05-18,Nord,,Tufted Duck,2,1
2023-05-18,Süd,,Mallard,4,1
2023-05-18,Süd,,Eurasian Wigeon,2,1
2023-05-18,Süd,,Tufted Duck,2,1
2023-05-19,Nord,,Mallard,2,1
2023-05-19,Nord,,Tufted Duck,10,1
2023-05-19,Süd,,Mallard,2,1
2023-05-19,Süd,,Tufted Duck,10,1
2023-05-20,Nord,,Mallard,3,1
2023-05-20,Süd,,Mallard,1,1
2023-05-20,Süd,,Eurasian Wigeon,1,1
2023-05-20,Süd,,Tufted Duck,2,1
2023-05-21,Nord,,Mallard,7,1
2023-05-21,Süd,,Mallard,5,1
2023-05-21,Süd,,Tufted Duck,2,1
2023-05-22,Süd,,Mallard,1,1
2023-05-22,Süd,,Tufted Duck,2,1
2023-05-23,Nord,,Mallard,7,1
2023-05-23,Süd,,Mallard,4,1
2023-05-24,Nord,,Mallard,20,1
2023-05-24,Nord,,Tufted Duck,1,1
2023-05-24,Süd,,Mallard,5,1
2023-05-24,Süd,,Tufted Duck,2,1
2023-05-25,Nord,,Mallard,13,1
2023-05-25,Nord,,Tufted Duck,1,1
2023-05-25,Süd,,Mallard,1,1
2023-05-25,Süd,,Tufted Duck,7,1
2023-05-26,Nord,,Mallard,2,1
2023-05-26,Nord,,Tufted Duck,4,1
2023-05-26,Süd,,Mallard,2,1
2023-05-26,Süd,,Eurasian Wigeon,1,1
2023-05-26,Süd,,Tufted Duck,2,1
2023-05-27,Nord,,Mallard,1,1
2023-05-27,Nord,,Tufted Duck,2,1
2023-05-27,Süd,,Mallard,1,1
2023-05-27,Süd,,Tufted Duck,1,1
2023-05-28,Nord,,Mallard,1,1
2023-05-28,Nord,,Tufted Duck,2,1
2023-05-28,Süd,,Mallard,1,1
2023-05-28,Süd,,Tufted Duck,1,1
2023-05-29,Nord,,Mallard,15,1
2023-05-29,Süd,,Mallard,1,1
2023-05-29,Süd,,Tufted Duck,1,1
2023-05-30,Nord,,Mallard,12,1
2023-05-30,Süd,,Mallard,2,1
2023-05-30,Süd,,Tufted Duck,10,1
2023-05-31,Süd,,Mallard,3,1
2023-05-31,Süd,,Tufted Duck,8,1
2023-06-01,Nord,,Mallard,35,1
2023-06-01,Nord,,Tufted Duck,9,1
2023-06-01,Süd,,Mallard,12,1
2023-06-01,Süd,,Tufted Duck,19,1
2023-06-02,Nord,,Mallard,23,1
2023-06-02,Nord,,Tufted Duck,14,1
2023-06-02,Süd,,Mallard,1,1
2023-06-02,Süd,,Eurasian Wigeon,4,1
2023-06-02,Süd,,Tufted Duck,1,1
2023-06-03,Nord,,Mallard,2,1
2023-06-03,Süd,,Mallard,1,1
2023-06-03,Süd,,Tufted Duck,3,1
2023-06-04,Nord,,Mallard,6,1
2023-06-04,Süd,,Mallard,1,1
2023-06-04,Süd,,Tufted Duck,2,1
2023-06-05,Nord,,Mallard,2,1
2023-06-05,Süd,,Mallard,2,1
2023-06-05,Süd,,Tufted Duck,7,1
2023-06-06,Nord,,Mallard,4,1
2023-06-06,Süd,,Mallard,1,1
2023-06-06,Süd,,Tufted Duck,8,1
2023-06-07,Nord,,Mallard,4,1
2023-06-07,Nord,,Tufted Duck,2,1
2023-06-07,Süd,,Mallard,1,1
2023-06-07,Süd,,Tufted Duck,7,1
2023-06-08,Nord,,Mallard,9,1
2023-06-08,Süd,,Mallard,4,1
2023-06-08,Süd,,Tufted Duck,2,1
2023-06-09,Süd,,Mallard,2,1
2023-06-09,Süd,,Tufted Duck,7,1
2023-06-10,Nord,,Mallard,7,1
2023-06-10,Nord,,Tufted Duck,2,1
2023-06-10,Süd,,Mallard,2,1
2023-06-10,Süd,,Tufted Duck,2,1
2023-06-11,Nord,,Mallard,4,1
2023-06-11,Nord,,Tufted Duck,2,1
2023-06-11,Süd,,Mallard,3,1
2023-06-11,Süd,,Tufted Duck,27,1
2023-06-12,Nord,,Mallard,1,1
2023-06-12,Süd,,Mallard,1,1
2023-06-12,Süd,,Eurasian Wigeon,2,1
2023-06-12,Süd,,Tufted Duck,4,1
2023-06-13,Nord,,Mallard,9,1
2023-06-13,Nord,,Tufted Duck,2,1
2023-06-13,Süd,,Mallard,1,1
2023-06-13,Süd,,Eurasian Wigeon,1,1
2023-06-13,Süd,,Tufted Duck,4,1
2023-06-14,Nord,,Mallard,14,1
2023-06-14,Süd,,Mallard,5,1
2023-06-14,Süd,,Eurasian Wigeon,2,1
2023-06-14,Süd,,Tufted Duck,1,1
2023-06-15,Nord,,Mallard,26,1
2023-06-15,Nord,,Tufted Duck,18,1
2023-06-15,Süd,,Mallard,4,1
2023-06-15,Süd,,Tufted Duck,1,1
2023-06-16,Nord,,Mallard,20,1
2023-06-16,Nord,,Tufted Duck,1,1
2023-06-16,Süd,,Mallard,1,1
2023-06-16,Süd,,Tufted Duck,15,1
2023-06-17,Nord,,Mallard,11,1
2023-06-17,Nord,,Tufted Duck,2,1
2023-06-17,Süd,,Mallard,6,1
2023-06-17,Süd,,Tufted Duck,2,1
2023-06-18,Nord,,Mallard,2,1
2023-06-18,Nord,,Tufted Duck,3,1
2023-06-18,Süd,,Mallard,2,1
2023-06-18,Süd,,Tufted Duck,6,1
2023-06-19,Nord,,Mallard,4,1
2023-06-19,Süd,,Mallard,10,1
2023-06-19,Süd,,Tufted Duck,2,1
2023-06-20,Süd,,Mallard,1,1
2023-06-20,Süd,,Tufted Duck,1,1
2023-06-21,Nord,,Mallard,7,1
2023-06-21,Süd,,Mallard,3,1
2023-06-21,Süd,,Tufted Duck,20,1
2023-06-22,Süd,,Mallard,15,1
2023-06-22,Süd,,Tufted Duck,45,1
2023-06-23,Süd,,Mallard,9,1
2023-06-23,Süd,,Tufted Duck,2,1
2023-06-24,Nord,,Mallard,7,1
2023-06-24,Nord,,Tufted Duck,2,1
2023-06-24,Süd,,Mallard,1,1
2023-06-24,Süd,,Eurasian Wigeon,1,1
2023-06-24,Süd,,Tufted Duck,3,1
2023-06-25,Nord,,Mallard,3,1
2023-06-25,Nord,,Tufted Duck,1,1
2023-06-25,Süd,,Mallard,38,1
2023-06-25,Süd,,Tufted Duck,2,1
2023-06-26,Süd,,Mallard,2,1
2023-06-26,Süd,,Tufted Duck,3,1
2023-06-27,Süd,,Mallard,1,1
2023-06-27,Süd,,Tufted Duck,1,1
2023-06-28,Süd,,Mallard,15,1
2023-06-28,Süd,,Tufted Duck,1,1
2023-06-29,Nord,,Mallard,5,1
2023-06-29,Süd,,Mallard,1,1
2023-06-29,Süd,,Tufted Duck,1,1
2023-06-30,Nord,,Mallard,2,1
2023-06-30,Süd,,Mallard,2,1
2023-06-30,Süd,,Tufted Duck,4,1
2023-07-01,Nord,,Mallard,2,1
2023-07-01,Nord,,Tufted Duck,3,1
2023-07-01,Süd,,Mallard,6,1
2023-07-01,Süd,,Tufted Duck,6,1
2023-07-02,Nord,,Mallard,2,1
2023-07-02,Nord,,Tufted Duck,4,1
2023-07-02,Süd,,Mallard,1,1
2023-07-02,Süd,,Tufted Duck,3,1
2023-07-03,Nord,,Mallard,7,1
2023-07-03,Süd,,Mallard,15,1
2023-07-03,Süd,,Tufted Duck,1,1
2023-07-04,Nord,,Mallard,10,1
2023-07-04,Nord,,Tufted Duck,4,1
2023-07-04,Süd,,Mallard,1,1
2023-07-04,Süd,,Tufted Duck,30,1
2023-07-05,Nord,,Mallard,15,1
2023-07-05,Süd,,Mallard,38,1
2023-07-05,Süd,,Tufted Duck,100,1
2023-07-06,Nord,,Mallard,8,1
2023-07-06,Süd,,Mallard,37,1
2023-07-06,Süd,,Tufted Duck,6,1
2023-07-07,Nord,,Mallard,7,1
2023-07-07,Süd,,Mallard,28,1
2023-07-07,Süd,,Tufted Duck,1,1
2023-07-08,Nord,,Mallard,7,1
2023-07-08,Nord,,Tufted Duck,1,1
2023-07-08,Süd,,Mallard,9,1
2023-07-08,Süd,,Tufted Duck,18,1
2023-07-09,Süd,,Mallard,3,1
2023-07-09,Süd,,Tufted Duck,1,1
2023-07-10,Süd,,Mallard,1,1
2023-07-10,Süd,,Tufted Duck,1,1
2023-07-11,Süd,,Mallard,8,1
2023-07-11,Süd,,Eurasian Wigeon,1,1
2023-07-11,Süd,,Tufted Duck,30,1
2023-07-12,Nord,,Mallard,15,1
2023-07-12,Nord,,Tufted Duck,2,1
2023-07-12,Süd,,Mallard,9,1
2023-07-12,Süd,,Tufted Duck,26,1
2023-07-13,Süd,,Mallard,1,1
2023-07-13,Süd,,Tufted Duck,8,1
2023-07-14,Süd,,Mallard,1,1
2023-07-14,Süd,,Tufted Duck,1,1
2023-07-15,Süd,,Mallard,2,1
2023-07-15,Süd,,Tufted Duck,2,1
2023-07-16,Süd,,Mallard,35,1
2023-07-16,Süd,,Tufted Duck,3,1
2023-07-17,Süd,,Mallard,10,1
2023-07-17,Süd,,Tufted Duck,15,1
2023-07-18,Nord,,Mallard,3,1
2023-07-18,Süd,,Mallard,2,1
2023-07-18,Süd,,Tufted Duck,10,1
2023-07-19,Nord,,Mallard,8,1
2023-07-19,Süd,,Mallard,6,1
2023-07-19,Süd,,Tufted Duck,23,1
2023-07-20,Nord,,Mallard,4,1
2023-07-20,Süd,,Mallard,1,1
2023-07-20,Süd,,Tufted Duck,2,1
2023-07-21,Nord,,Mallard,7,1
2023-07-21,Nord,,Tufted Duck,1,1
2023-07-21,Süd,,Mallard,16,1
2023-07-21,Süd,,Tufted Duck,1,1
2023-07-22,Süd,,Mallard,1,1
2023-07-22,Süd,,Tufted Duck,1,1
2023-07-23,Süd,,Mallard,10,1
2023-07-23,Süd,,Tufted Duck,11,1
2023-07-24,Nord,,Mallard,12,1
2023-07-24,Süd,,Mallard,3,1
2023-07-24,Süd,,Tufted Duck,50,1
2023-07-25,Nord,,Mallard,3,1
2023-07-25,Süd,,Mallard,6,1
2023-07-25,Süd,,Tufted Duck,2,1
2023-07-26,Nord,,Mallard,1,1
2023-07-26,Süd,,Mallard,3,1
2023-07-26,Süd,,Tufted Duck,16,1
2023-07-27,Nord,,Mallard,5,1
2023-07-27,Süd,,Mallard,10,1
2023-07-27,Süd,,Tufted Duck,2,1
2023-07-28,Nord,,Mallard,12,1
2023-07-28,Nord,,Tufted Duck,7,1
2023-07-28,Süd,,Mallard,7,1
2023-07-29,Nord,,Mallard,2,1
2023-07-29,Süd,,Mallard,1,1
2023-07-29,Süd,,Tufted Duck,37,1
2023-07-30,Nord,,Mallard,1,1
2023-07-30,Nord,,Tufted Duck,1,1
2023-07-30,Süd,,Mallard,10,1
2023-07-30,Süd,,Tufted Duck,8,1
2023-07-31,Süd,,Mallard,4,1
2023-07-31,Süd,,Tufted Duck,15,1
2023-08-01,Süd,,Mallard,20,1
2023-08-01,Süd,,Tufted Duck,4,1
2023-08-02,Süd,,Mallard,20,1
2023-08-02,Süd,,Tufted Duck,20,1
2023-08-03,Nord,,Mallard,5,1
2023-08-03,Nord,,Tufted Duck,2,1
2023-08-03,Süd,,Mallard,7,1
2023-08-03,Süd,,Tufted Duck,2,1
2023-08-04,Nord,,Mallard,17,1
