date,status,observation_count,sum_howMany_birds,pm2_5_mean,no2_mean,diff_howMany,diff_pm2_5_mean,diff_no2_mean
2023-02-10,200,33,208.0,22.192000000000007,30.304800000000004,91.0,5.967600000000008,-3.5643999999999956
2023-02-11,200,35,351.0,14.8984,13.888000000000003,143.0,-7.293600000000007,-16.416800000000002
2023-02-12,200,57,320.0,7.323199999999999,16.8656,-31.0,-7.5752000000000015,2.977599999999997
2023-02-13,200,41,244.0,12.9296,29.46,-76.0,5.606400000000002,12.5944
2023-02-14,200,9,36.0,33.372,57.07119999999999,-208.0,20.4424,27.61119999999999
2023-02-15,200,34,161.0,36.5256,51.326800000000006,125.0,3.1535999999999973,-5.744399999999985
2023-02-16,200,45,361.0,52.00200000000001,38.934,200.0,15.476400000000012,-12.392800000000008
2023-02-17,200,5,31.0,10.2568,13.743200000000002,-330.0,-41.74520000000001,-25.190799999999996
2023-02-18,200,39,302.0,2.6812,10.6224,271.0,-7.5756,-3.120800000000001
2023-02-19,200,57,405.0,2.466,11.0968,103.0,-0.21519999999999984,0.47439999999999927
2023-02-20,200,34,651.0,5.079199999999999,11.925999999999998,246.0,2.613199999999999,0.8291999999999984
2023-02-21,200,28,112.0,9.6112,19.4052,-539.0,4.532000000000001,7.479200000000002
2023-02-22,200,41,312.0,21.120000000000008,29.0084,200.0,11.508800000000008,9.603200000000001
2023-02-23,200,61,334.0,7.95,11.65,22.0,-13.170000000000009,-17.358400000000003
2023-02-25,200,39,342.0,1.005,6.576666666666667,8.0,-6.945,-5.073333333333333
2023-02-26,200,59,286.0,2.6008,14.041199999999998,-56.0,1.5958,7.464533333333331
2023-02-27,200,46,297.0,8.466,30.8732,11.0,5.8652,16.832
2023-02-28,200,53,355.0,17.3024,41.306,58.0,8.8364,10.432799999999997
2023-03-01,200,43,260.0,21.7452,48.40639999999999,-95.0,4.442800000000002,7.100399999999993
2023-03-02,200,45,150.0,25.1892,33.114000000000004,-110.0,3.443999999999999,-15.292399999999986
2023-03-03,200,42,208.0,17.8976,24.412399999999995,58.0,-7.291599999999999,-8.70160000000001
2023-03-04,200,64,370.0,10.19,9.51,162.0,-7.707600000000001,-14.902399999999995
2023-03-05,200,54,641.0,2.4775,12.42375,271.0,-7.7124999999999995,2.9137500000000003
2023-03-06,200,38,119.0,6.042000000000002,24.8304,-522.0,3.5645000000000016,12.40665
2023-03-07,200,13,54.0,5.794,18.0852,-65.0,-0.248000000000002,-6.7452000000000005
2023-03-08,200,51,235.0,7.913200000000001,28.7956,181.0,2.119200000000001,10.7104
2023-03-09,200,20,138.0,6.959200000000001,18.2568,-97.0,-0.9539999999999997,-10.538800000000002
2023-03-10,200,37,58.0,12.3104,25.933200000000003,-80.0,5.351199999999999,7.6764000000000046
2023-03-11,200,43,2392.0,3.1284000000000005,7.4272,2334.0,-9.181999999999999,-18.506000000000004
2023-03-12,200,69,311.0,7.153200000000002,14.9284,-2081.0,4.024800000000001,7.5012
2023-03-13,200,47,318.0,2.7832000000000003,12.595599999999996,7.0,-4.370000000000001,-2.332800000000004
2023-03-14,200,57,224.0,1.1548,9.0192,-94.0,-1.6284000000000003,-3.576399999999996
2023-03-15,200,48,342.0,2.8608,11.668399999999998,118.0,1.7059999999999997,2.6491999999999987
2023-03-16,200,62,288.0,6.5776,19.428799999999995,-54.0,3.7168000000000005,7.760399999999997
2023-03-17,200,79,444.0,12.532,16.3196,156.0,5.9544,-3.109199999999994
2023-03-18,200,76,258.0,22.3856,30.65319999999999,-186.0,9.8536,14.33359999999999
2023-03-19,200,78,156.0,25.689999999999998,37.6652,-102.0,3.3043999999999976,7.012000000000008
2023-03-20,200,85,219.0,9.268,16.7356,63.0,-16.421999999999997,-20.929599999999997
2023-03-21,200,46,213.0,17.9748,30.803999999999995,-6.0,8.706799999999998,14.068399999999993
2023-03-22,200,70,223.0,7.4692,17.4652,10.0,-10.505599999999998,-13.338799999999996
2023-03-23,200,54,109.0,2.443600000000001,14.994000000000002,-114.0,-5.025599999999999,-2.471199999999998
2023-03-24,200,43,142.0,3.3992,16.5396,33.0,0.9555999999999991,1.5455999999999985
2023-03-25,200,53,114.0,1.9144,9.5684,-28.0,-1.4848,-6.9712
2023-03-26,200,70,210.0,2.2103999999999995,9.650799999999998,96.0,0.2959999999999994,0.08239999999999803
2023-03-27,200,56,144.0,1.8284,6.356400000000001,-66.0,-0.38199999999999945,-3.2943999999999978
2023-03-28,200,68,153.0,9.393199999999998,27.65000000000001,9.0,7.564799999999998,21.29360000000001
2023-03-29,200,49,150.0,10.343600000000002,30.8072,-3.0,0.9504000000000037,3.1571999999999925
2023-03-30,200,40,124.0,7.512,19.7268,-26.0,-2.8316000000000026,-11.080400000000001
2023-03-31,200,36,92.0,6.838000000000001,28.816000000000003,-32.0,-0.6739999999999986,9.089200000000002
2023-04-01,200,75,277.0,5.993200000000001,13.018799999999995,185.0,-0.8448000000000002,-15.797200000000007
2023-04-02,200,66,323.0,1.9848,3.6372,46.0,-4.008400000000001,-9.381599999999995
2023-04-03,200,46,370.0,1.202,5.692000000000002,47.0,-0.7827999999999999,2.054800000000002
2023-04-04,200,66,113.0,5.1436,20.5364,-257.0,3.9416,14.844399999999998
2023-04-05,200,37,37.0,15.8984,40.7748,-76.0,10.7548,20.2384
2023-04-06,200,79,207.0,15.331599999999998,29.4568,170.0,-0.5668000000000024,-11.317999999999998
2023-04-07,200,61,152.0,7.303199999999999,15.2756,-55.0,-8.0284,-14.1812
2023-04-08,200,44,93.0,13.761199999999995,20.0804,-59.0,6.457999999999997,4.8048
2023-04-09,200,43,97.0,17.370800000000003,24.561200000000003,4.0,3.6096000000000075,4.480800000000002
2023-04-10,200,62,220.0,16.428,20.450799999999997,123.0,-0.9428000000000019,-4.110400000000006
2023-04-11,200,40,97.0,4.4036,12.684800000000005,-123.0,-12.0244,-7.765999999999993
2023-04-12,200,61,281.0,7.160399999999999,20.385600000000004,184.0,2.7567999999999993,7.700799999999999
2023-04-13,200,51,87.0,10.8584,33.9028,-194.0,3.6980000000000004,13.517199999999995
2023-04-14,200,30,115.0,11.4536,16.851200000000002,28.0,0.5952000000000002,-17.051599999999997
2023-04-15,200,71,169.0,4.260799999999999,7.1152,54.0,-7.192800000000001,-9.736000000000002
2023-04-16,200,65,300.0,3.876,6.683199999999999,131.0,-0.3847999999999989,-0.4320000000000004
2023-04-17,200,25,81.0,5.323599999999999,7.192,-219.0,1.447599999999999,0.5088000000000008
2023-04-18,200,63,286.0,8.9344,7.11,205.0,3.610800000000001,-0.08199999999999985
2023-04-19,200,46,288.0,4.046000000000001,4.7008,2.0,-4.888399999999999,-2.4092000000000002
2023-04-20,200,53,170.0,7.725200000000001,9.710399999999998,-118.0,3.6792,5.009599999999998
2023-04-21,200,75,554.0,13.3564,8.914399999999999,384.0,5.6312,-0.7959999999999994
2023-04-22,200,85,195.0,13.2748,11.738400000000002,-359.0,-0.0815999999999999,2.8240000000000034
2023-04-23,200,83,161.0,13.9812,31.965999999999998,-34.0,0.7063999999999986,20.227599999999995
2023-04-24,200,46,147.0,3.9224,13.115600000000002,-14.0,-10.0588,-18.850399999999993
2023-04-25,200,57,184.0,2.6952,6.480000000000001,37.0,-1.2272000000000003,-6.635600000000001
2023-04-26,200,50,175.0,1.7007999999999996,6.920400000000001,-9.0,-0.9944000000000002,0.44039999999999946
2023-04-27,200,58,133.0,11.4324,29.0376,-42.0,9.7316,22.1172
2023-04-28,200,77,843.0,19.544,31.77000000000001,710.0,8.111600000000001,2.732400000000009
2023-04-29,200,52,104.0,10.432800000000002,9.7792,-739.0,-9.111199999999998,-21.99080000000001
2023-04-30,200,64,155.0,4.424000000000001,14.8348,51.0,-6.008800000000001,5.0556
2023-05-01,200,78,163.0,10.98,28.978,8.0,6.555999999999999,14.143200000000002
2023-05-02,200,59,186.0,5.9124000000000025,9.7792,23.0,-5.067599999999998,-19.198800000000002
2023-05-03,200,46,69.0,5.303999999999999,21.1784,-117.0,-0.6084000000000032,11.3992
2023-05-04,200,52,106.0,6.338800000000001,15.796399999999997,37.0,1.0348000000000015,-5.382000000000003
2023-05-05,200,51,136.0,5.910000000000001,4.6172,30.0,-0.42879999999999985,-11.179199999999996
2023-05-06,200,87,176.0,2.8584,4.64,40.0,-3.051600000000001,0.022799999999999265
2023-05-07,200,77,804.0,2.208799999999999,4.148399999999999,628.0,-0.6496000000000008,-0.4916000000000009
2023-05-08,200,72,64.0,2.9692000000000003,5.224399999999999,-740.0,0.7604000000000011,1.0760000000000005
2023-05-09,200,39,78.0,6.1036,5.3428,14.0,3.1344,0.11840000000000117
2023-05-10,200,78,320.0,10.1628,23.471200000000003,242.0,4.059200000000001,18.128400000000003
2023-05-11,200,88,240.0,6.936399999999999,10.398,-80.0,-3.2264000000000017,-13.073200000000003
2023-05-12,200,54,208.0,6.3768,5.8340000000000005,-32.0,-0.5595999999999988,-4.563999999999999
2023-05-13,200,71,71.0,5.0988,9.103599999999998,-137.0,-1.2780000000000005,3.269599999999998
2023-05-14,200,41,58.0,4.676399999999999,10.7792,-13.0,-0.42240000000000055,1.675600000000001
2023-05-15,200,43,89.0,6.3228,10.610399999999997,31.0,1.6464000000000008,-0.16880000000000273
2023-05-16,200,35,102.0,3.4496,4.6,13.0,-2.8731999999999998,-6.010399999999997
2023-05-17,200,61,276.0,2.0704,6.0176,174.0,-1.3792000000000004,1.4176000000000002
2023-05-18,200,86,195.0,2.7036,10.1192,-81.0,0.6332,4.1015999999999995
2023-05-19,200,66,133.0,3.0240000000000005,6.391199999999999,-62.0,0.3204000000000007,-3.7280000000000006
2023-05-20,200,64,162.0,5.0944,4.089600000000001,29.0,2.0704,-2.301599999999998
2023-05-21,200,75,173.0,6.114,4.7056,11.0,1.0195999999999996,0.6159999999999988
2023-05-22,200,58,123.0,6.4676,6.546800000000003,-50.0,0.35360000000000014,1.8412000000000033
2023-05-23,200,78,216.0,6.666,9.012800000000002,93.0,0.19840000000000035,2.4659999999999993
2023-05-24,200,55,244.0,3.5436,11.2564,28.0,-3.1224000000000003,2.243599999999997
2023-05-25,200,64,238.0,3.4760000000000004,9.1744,-6.0,-0.06759999999999966,-2.081999999999999
2023-05-26,200,92,197.0,3.7468,7.68,-41.0,0.2707999999999995,-1.4944000000000006
2023-05-27,200,41,134.0,4.106399999999999,12.743999999999996,-63.0,0.35959999999999903,5.0639999999999965
2023-05-28,200,78,243.0,6.5736,14.551999999999998,109.0,2.467200000000001,1.8080000000000016
2023-05-29,200,57,120.0,2.7752,6.224,-123.0,-3.7984,-8.327999999999998
2023-05-30,200,90,162.0,4.206,9.0444,42.0,1.4308000000000005,2.8203999999999994
2023-05-31,200,65,174.0,4.6272,16.5292,12.0,0.4211999999999998,7.4848
2023-06-01,200,42,108.0,3.1535999999999995,4.6156,-66.0,-1.4736000000000007,-11.913599999999999
2023-06-02,200,33,132.0,2.0856,4.138,24.0,-1.0679999999999996,-0.4775999999999998
2023-06-03,200,63,482.0,1.5355999999999996,5.075199999999999,350.0,-0.5500000000000003,0.9371999999999989
2023-06-04,200,65,269.0,4.189199999999999,9.106,-213.0,2.653599999999999,4.030800000000001
2023-06-05,200,62,217.0,5.6808000000000005,8.4104,-52.0,1.4916000000000018,-0.6956000000000007
2023-06-06,200,75,169.0,6.1784,9.6404,-48.0,0.4975999999999994,1.2300000000000004
2023-06-07,200,36,103.0,5.1132,5.971200000000001,-66.0,-1.0652,-3.6691999999999982
2023-06-08,200,71,148.0,5.1124,6.3564,45.0,-0.0007999999999999119,0.38519999999999843
2023-06-09,200,41,143.0,4.876399999999999,4.8872,-5.0,-0.23600000000000065,-1.4691999999999998
2023-06-10,200,39,127.0,4.670400000000001,3.285200000000001,-16.0,-0.20599999999999863,-1.601999999999999
2023-06-11,200,81,182.0,3.2631999999999994,3.858,55.0,-1.4072000000000013,0.5727999999999991
2023-06-12,200,74,283.0,3.8384,5.529600000000001,101.0,0.5752000000000006,1.671600000000001
2023-06-13,200,43,96.0,3.1416000000000004,4.820399999999999,-187.0,-0.6967999999999996,-0.7092000000000018
2023-06-14,200,35,48.0,4.46,3.946,-48.0,1.3183999999999996,-0.8743999999999992
2023-06-15,200,80,486.0,3.98,8.2376,438.0,-0.48,4.291600000000001
2023-06-16,200,43,82.0,4.224,10.840399999999995,-404.0,0.24400000000000022,2.602799999999995
2023-06-17,200,71,180.0,6.8,10.328,98.0,2.5759999999999996,-0.512399999999996
2023-06-18,200,69,138.0,7.865600000000001,18.4648,-42.0,1.0656000000000008,8.136800000000001
2023-06-19,200,41,69.0,9.6232,16.282799999999998,-69.0,1.7576,-2.182000000000002
2023-06-20,200,54,192.0,15.2624,21.4536,123.0,5.639199999999999,5.170800000000003
2023-06-21,200,85,5255.0,8.4056,13.3028,5063.0,-6.8568,-8.150800000000002
2023-06-22,200,40,97.0,6.046399999999998,7.617199999999999,-5158.0,-2.3592000000000013,-5.685600000000001
2023-06-23,200,36,60.0,2.4356000000000004,4.4872,-37.0,-3.610799999999998,-3.129999999999999
2023-06-24,200,47,82.0,3.6296,8.306799999999999,22.0,1.1939999999999995,3.8195999999999994
2023-06-25,200,73,188.0,8.115999999999998,15.582400000000003,106.0,4.486399999999998,7.275600000000004
2023-06-26,200,28,73.0,7.609199999999999,9.176400000000005,-115.0,-0.5067999999999993,-6.405999999999999
2023-06-27,200,72,203.0,3.241999999999999,3.7816,130.0,-4.3671999999999995,-5.3948000000000045
2023-06-28,200,16,144.0,2.8216,8.557599999999999,-59.0,-0.420399999999999,4.775999999999999
2023-06-29,200,52,1159.0,9.314,26.97,1015.0,6.4924,18.412399999999998
2023-06-30,200,20,67.0,7.274799999999999,14.487599999999995,-1092.0,-2.039200000000001,-12.482400000000004
2023-07-01,200,39,198.0,3.1072,7.106000000000002,131.0,-4.167599999999998,-7.3815999999999935
2023-07-02,200,59,197.0,3.3884,3.4712,-1.0,0.2811999999999997,-3.6348000000000016
2023-07-03,200,51,303.0,3.5416000000000003,8.656,106.0,0.15320000000000045,5.184800000000001
2023-07-04,200,69,138.0,4.226,13.3596,-165.0,0.6843999999999997,4.7036
2023-07-05,200,69,170.0,3.297599999999999,7.7264,32.0,-0.9284000000000008,-5.6332
2023-07-06,200,77,187.0,4.51,12.080800000000002,17.0,1.2124000000000006,4.354400000000002
2023-07-07,200,64,364.0,9.0936,23.5212,177.0,4.583600000000001,11.440399999999999
2023-07-08,200,60,160.0,8.0608,7.191200000000002,-204.0,-1.0328,-16.33
2023-07-09,200,78,112.0,6.2204,4.86,-48.0,-1.8404000000000007,-2.3312000000000017
2023-07-10,200,12,65.0,5.9456,9.914799999999998,-47.0,-0.27479999999999993,5.0547999999999975
2023-07-11,200,30,151.0,4.7516,10.758400000000002,86.0,-1.194,0.8436000000000039
2023-07-12,200,55,193.0,3.7552,5.446000000000001,42.0,-0.9964,-5.312400000000001
2023-07-13,200,38,249.0,4.4336,6.7576,56.0,0.6784000000000003,1.3115999999999994
2023-07-14,200,38,77.0,5.3628,11.2032,-172.0,0.9291999999999998,4.445600000000001
2023-07-15,200,35,144.0,6.705999999999998,6.638799999999999,67.0,1.3431999999999977,-4.564400000000002
2023-07-16,200,45,1919.0,3.5619999999999994,9.4316,1775.0,-3.1439999999999984,2.7928000000000006
2023-07-17,200,20,124.0,3.3,7.635200000000001,-1795.0,-0.26199999999999957,-1.7963999999999984
2023-07-18,200,43,116.0,4.7084,9.2984,-8.0,1.4084000000000003,1.6631999999999998
2023-07-19,200,42,231.0,6.348400000000002,12.7368,115.0,1.6400000000000015,3.4383999999999997
2023-07-20,200,1,3.0,2.3404,6.2852,-228.0,-4.008000000000002,-6.451600000000001
2023-07-21,200,29,330.0,5.9908,19.378400000000006,327.0,3.6504000000000003,13.093200000000007
2023-07-22,200,74,433.0,3.8036000000000008,10.8148,103.0,-2.1871999999999994,-8.563600000000006
2023-07-23,200,53,244.0,2.970799999999999,8.688799999999999,-189.0,-0.8328000000000015,-2.1260000000000012
2023-07-24,200,22,117.0,1.2375999999999998,7.1712,-127.0,-1.7331999999999994,-1.517599999999999
2023-07-25,200,79,173.0,2.7835999999999994,3.8928,56.0,1.5459999999999996,-3.2784
2023-07-26,200,38,80.0,1.7383999999999995,5.0624,-93.0,-1.0452,1.1696000000000004
2023-07-27,200,41,218.0,3.6412,9.482,138.0,1.9028000000000005,4.419599999999999
2023-07-28,200,38,260.0,2.286,8.3172,42.0,-1.3552,-1.1647999999999996
2023-07-29,200,19,67.0,4.4564,9.564799999999998,-193.0,2.1704000000000003,1.2475999999999985
2023-07-30,200,62,302.0,4.4700000000000015,5.095599999999999,235.0,0.013600000000001167,-4.469199999999999
2023-07-31,200,18,64.0,2.8044,7.317199999999999,-238.0,-1.6656000000000017,2.2215999999999996
2023-08-01,200,48,649.0,1.8132,7.5428,585.0,-0.9911999999999999,0.2256000000000009
2023-08-02,200,29,555.0,2.6735999999999995,7.972000000000001,-94.0,0.8603999999999996,0.4292000000000016
2023-08-03,200,41,1181.0,1.72,5.3788,626.0,-0.9535999999999996,-2.5932000000000013
2023-08-04,200,51,798.0,4.2116,10.61,-383.0,2.4916,5.231199999999999
2023-08-05,200,70,224.0,2.8552000000000004,7.0672000000000015,-574.0,-1.3563999999999994,-3.542799999999998
2023-08-06,200,36,112.0,2.2468,5.484000000000001,-112.0,-0.6084000000000005,-1.5832000000000006
2023-08-07,200,18,86.0,1.7448,3.8072,-26.0,-0.502,-1.676800000000001
2023-08-08,200,51,1422.0,2.5724,5.098,1336.0,0.8276000000000001,1.2908
2023-08-09,200,9,11.0,3.0372000000000003,9.29,-1411.0,0.4648000000000003,4.191999999999999
2023-08-10,200,67,935.0,3.7172,16.5648,924.0,0.6799999999999997,7.274800000000003
2023-08-11,200,61,152.0,9.735999999999995,31.4196,-783.0,6.018799999999995,14.854799999999997
2023-08-12,200,50,988.0,10.4088,12.1108,836.0,0.6728000000000041,-19.308799999999998
2023-08-13,200,39,144.0,8.6912,21.0548,-844.0,-1.7175999999999991,8.944
2023-08-14,200,35,82.0,9.3148,19.3192,-62.0,0.6235999999999997,-1.7356000000000016
2023-08-15,200,23,336.0,15.2172,18.686400000000003,254.0,5.9024,-0.632799999999996
2023-08-16,200,54,106.0,6.5028,7.371600000000001,-230.0,-8.714400000000001,-11.314800000000002
2023-08-17,200,63,2213.0,4.242000000000001,4.945200000000001,2107.0,-2.260799999999999,-2.4264
2023-08-18,200,55,142.0,12.234799999999998,8.0148,-2071.0,7.992799999999997,3.0695999999999986
2023-08-19,200,45,146.0,20.746399999999998,18.186,4.0,8.5116,10.1712
2023-08-20,200,0,0.0,12.0896,8.2208,-146.0,-8.656799999999997,-9.9652
2023-08-21,200,35,288.0,6.227200000000002,9.8976,288.0,-5.862399999999999,1.6768
2023-08-22,200,72,119.0,7.9768,24.7624,-169.0,1.7495999999999983,14.864799999999999
2023-08-23,200,51,145.0,8.910000000000002,20.0652,26.0,0.933200000000002,-4.697199999999999
2023-08-24,200,35,152.0,10.5736,23.6776,7.0,1.6635999999999989,3.612400000000001
2023-08-25,200,54,187.0,11.6408,14.9992,35.0,1.0671999999999997,-8.678400000000002
2023-08-26,200,20,428.0,7.7456,18.27040000000001,241.0,-3.895200000000001,3.271200000000009
2023-08-27,200,40,170.0,9.4308,24.43640000000001,-258.0,1.6852,6.166
2023-08-28,200,58,430.0,4.692000000000001,11.8104,260.0,-4.738799999999999,-12.62600000000001
2023-08-29,200,44,120.0,4.206,7.646399999999999,-310.0,-0.48600000000000065,-4.164000000000001
2023-08-30,200,80,302.0,6.8308,21.122400000000003,182.0,2.6247999999999996,13.476000000000003
2023-08-31,200,37,147.0,4.402400000000001,9.3,-155.0,-2.428399999999999,-11.822400000000002
2023-09-01,200,56,196.0,15.758,25.930800000000005,49.0,11.355599999999999,16.630800000000004
2023-09-02,200,63,490.0,13.9484,21.2808,294.0,-1.8095999999999997,-4.650000000000006
2023-09-03,200,50,336.0,4.5536,13.9384,-154.0,-9.3948,-7.3424
2023-09-04,200,65,212.0,14.8816,40.1192,-124.0,10.328,26.180799999999998
2023-09-05,200,12,35.0,9.7144,21.298,-177.0,-5.167200000000001,-18.8212
2023-09-06,200,58,247.0,14.6412,20.861600000000003,212.0,4.9268,-0.43639999999999546
2023-09-07,200,47,197.0,14.390000000000002,11.408,-50.0,-0.2511999999999972,-9.453600000000003
2023-09-08,200,17,48.0,19.1484,15.3544,-149.0,4.758399999999996,3.9464000000000006
2023-09-09,200,16,90.0,16.4816,22.534800000000004,42.0,-2.6667999999999985,7.180400000000004
2023-09-10,200,26,70.0,21.05400000000001,34.0228,-20.0,4.572400000000009,11.487999999999992
2023-09-11,200,51,402.0,36.86160000000001,62.658,332.0,15.8076,28.635200000000005
2023-09-12,200,18,30.0,28.385199999999998,36.152,-372.0,-8.476400000000012,-26.506
2023-09-13,200,49,192.0,10.193599999999998,9.2624,162.0,-18.1916,-26.8896
2023-09-14,200,46,220.0,3.4036,15.4388,28.0,-6.789999999999998,6.176400000000001
2023-09-15,200,54,265.0,5.081199999999998,10.786,45.0,1.6775999999999982,-4.652800000000001
2023-09-16,200,61,317.0,15.4156,21.029999999999998,52.0,10.334400000000002,10.243999999999998
2023-09-17,200,61,401.0,24.2592,20.372800000000005,84.0,8.8436,-0.6571999999999925
2023-09-18,200,62,228.0,10.573999999999998,13.836,-173.0,-13.685200000000002,-6.536800000000005
2023-09-19,200,46,502.0,2.2176,8.3996,274.0,-8.356399999999997,-5.436400000000001
2023-09-20,200,44,141.0,3.617199999999999,13.517199999999995,-361.0,1.399599999999999,5.117599999999996
2023-09-21,200,26,56.0,9.323199999999998,14.920400000000006,-85.0,5.7059999999999995,1.4032000000000107
2023-09-22,200,44,1083.0,4.7652,17.502,1027.0,-4.557999999999998,2.581599999999993
2023-09-23,200,51,188.0,2.9608,11.6864,-895.0,-1.8044000000000002,-5.815599999999998
2023-09-24,200,54,971.0,8.0316,25.3152,783.0,5.070799999999999,13.6288
2023-09-25,200,30,58.0,10.694399999999998,25.8688,-913.0,2.662799999999999,0.5535999999999994
2023-09-26,200,71,719.0,21.956000000000003,19.8712,661.0,11.261600000000005,-5.9975999999999985
2023-09-27,200,74,697.0,30.8644,27.9392,-22.0,8.908399999999997,8.067999999999998
2023-09-28,200,48,287.0,29.541200000000003,45.4184,-410.0,-1.3231999999999964,17.4792
2023-09-29,200,68,532.0,24.4592,36.15,245.0,-5.082000000000004,-9.2684
2023-09-30,200,48,342.0,7.61,7.28,-190.0,-16.8492,-28.869999999999997
2023-10-02,200,74,671.0,12.207916666666668,36.58583333333333,329.0,4.597916666666667,29.305833333333332
2023-10-03,200,60,649.0,8.122,13.4212,-22.0,-4.085916666666668,-23.164633333333335
2023-10-04,200,43,616.0,2.9676,10.056399999999998,-33.0,-5.1544,-3.3648000000000025
2023-10-05,200,35,268.0,3.6564000000000014,12.0468,-348.0,0.6888000000000014,1.990400000000001
2023-10-06,200,66,469.0,7.2324,13.6144,201.0,3.5759999999999987,1.5676000000000005
2023-10-07,200,15,64.0,4.7316,8.134400000000001,-405.0,-2.5008,-5.479999999999999
2023-10-08,200,61,449.0,5.518,19.6672,385.0,0.7863999999999995,11.5328
2023-10-09,200,58,1369.0,6.613200000000001,26.498800000000003,920.0,1.095200000000001,6.831600000000002
2023-10-10,200,61,238.0,5.3044,21.407200000000003,-1131.0,-1.3088000000000006,-5.0916
2023-10-11,200,50,697.0,12.898,11.957199999999998,459.0,7.5935999999999995,-9.450000000000005
2023-10-12,200,48,290.0,7.4815999999999985,21.9996,-407.0,-5.416400000000001,10.042400000000002
2023-10-13,200,61,189.0,9.315599999999998,16.754399999999997,-101.0,1.8339999999999996,-5.245200000000004
2023-10-14,200,72,823.0,3.2707999999999986,4.874,634.0,-6.0447999999999995,-11.880399999999998
2023-10-15,200,49,272.0,1.3844,4.416800000000001,-551.0,-1.8863999999999985,-0.4571999999999985
2023-10-16,200,38,470.0,6.194400000000001,19.452,198.0,4.8100000000000005,15.0352
2023-10-17,200,24,122.0,37.421200000000006,59.168800000000005,-348.0,31.226800000000004,39.716800000000006
2023-10-18,200,63,187.0,27.5328,37.6156,65.0,-9.888400000000004,-21.553200000000004
2023-10-19,200,25,240.0,18.374800000000004,11.075199999999995,53.0,-9.157999999999998,-26.540400000000005
2023-10-20,200,19,124.0,5.242400000000001,7.162399999999999,-116.0,-13.132400000000004,-3.9127999999999963
2023-10-21,200,46,227.0,6.115200000000001,18.9264,103.0,0.8727999999999998,11.764000000000003
2023-10-22,200,73,1028.0,3.89,17.293599999999998,801.0,-2.2252000000000005,-1.6328000000000031
2023-10-23,200,69,937.0,15.0472,24.636000000000003,-91.0,11.1572,7.342400000000005
2023-10-24,200,59,662.0,12.510400000000002,19.870800000000003,-275.0,-2.5367999999999977,-4.7652
2023-10-25,200,60,358.0,15.5524,23.750400000000003,-304.0,3.041999999999998,3.8796
2023-10-26,200,30,909.0,7.759200000000001,14.672000000000004,551.0,-7.7932,-9.078399999999998
2023-10-27,200,47,266.0,6.07,13.749200000000004,-643.0,-1.6892000000000005,-0.9228000000000005
2023-10-28,200,55,303.0,4.692800000000002,21.948,37.0,-1.3771999999999984,8.198799999999997
2023-10-29,200,52,417.0,1.1668000000000005,10.1236,114.0,-3.5260000000000016,-11.8244
2023-10-30,200,62,398.0,2.9748,18.8812,-19.0,1.8079999999999996,8.7576
2023-10-31,200,55,448.0,3.4472000000000005,13.715200000000005,50.0,0.4724000000000004,-5.165999999999995
2023-11-01,200,66,286.0,4.106800000000001,25.0144,-162.0,0.6596000000000002,11.299199999999994
2023-11-02,200,79,243.0,5.700399999999999,19.643600000000003,-43.0,1.5935999999999986,-5.370799999999996
2023-11-03,200,67,283.0,4.61,29.2004,40.0,-1.090399999999999,9.556799999999996
2023-11-04,200,64,644.0,1.5164,11.6012,361.0,-3.0936000000000003,-17.599199999999996
2023-11-05,200,68,420.0,0.9756,10.8748,-224.0,-0.5408,-0.7263999999999999
2023-11-06,200,47,537.0,1.0924,11.4648,117.0,0.11680000000000001,0.5899999999999999
2023-11-07,200,63,439.0,1.5792,15.8372,-98.0,0.4867999999999999,4.372399999999999
2023-11-08,200,41,265.0,1.6192000000000002,15.346799999999998,-174.0,0.04000000000000026,-0.49040000000000106
2023-11-09,200,46,407.0,2.3768,18.013199999999998,142.0,0.7575999999999996,2.6663999999999994
2023-11-10,200,45,4331.0,2.8612,27.798,3924.0,0.4844000000000004,9.7848
2023-11-11,200,49,257.0,4.253999999999999,23.415599999999998,-4074.0,1.3927999999999985,-4.3824000000000005
2023-11-12,200,62,433.0,6.6348,26.842,176.0,2.3808000000000016,3.426400000000001
2023-11-13,200,51,184.0,7.044400000000001,26.815200000000004,-249.0,0.4096000000000011,-0.026799999999994384
2023-11-14,200,29,240.0,1.1451999999999998,9.6648,56.0,-5.899200000000001,-17.150400000000005
2023-11-15,200,0,0.0,6.675200000000001,21.1836,-240.0,5.530000000000001,11.518799999999999
2023-11-16,200,45,635.0,3.1532000000000004,19.7956,635.0,-3.5220000000000007,-1.3879999999999981
2023-11-17,200,47,248.0,2.3916000000000004,11.2004,-387.0,-0.7616,-8.5952
2023-11-18,200,82,410.0,4.093999999999999,19.7796,162.0,1.702399999999999,8.579199999999998
2023-11-19,200,61,244.0,2.6560000000000006,12.8936,-166.0,-1.4379999999999988,-6.885999999999999
2023-11-20,200,34,115.0,3.0196000000000005,20.574000000000005,-129.0,0.3635999999999999,7.680400000000006
2023-11-21,200,31,284.0,7.288,14.589600000000004,169.0,4.2684,-5.984400000000001
2023-11-22,200,52,339.0,11.6296,34.3344,55.0,4.3416,19.744799999999998
2023-11-23,200,37,213.0,3.690400000000001,10.591599999999998,-126.0,-7.9392,-23.742800000000003
