Date,PM2.5_mean,PM2.5_var,PM2.5_min,PM2.5_max,PM10_mean,PM10_var,PM10_min,PM10_max
2023-07-01,4.9366666666666665,7.275284057971015,1.95,12.56,5.889583333333333,10.23774329710145,2.07,13.91
2023-07-02,3.9945833333333334,3.9696432971014493,1.52,6.77,6.40125,6.247541847826086,3.13,9.36
2023-07-03,3.2308333333333334,0.6742079710144927,2.1,4.76,5.327083333333333,3.2211085144927534,3.04,8.46
2023-07-04,2.9858333333333333,1.4008775362318844,1.75,6.99,3.918333333333333,2.806136231884058,2.07,8.69
2023-07-05,3.3275,4.910463043478262,1.31,8.71,3.88125,7.554767934782607,1.55,10.7
2023-07-06,4.497916666666667,2.020912862318841,2.94,8.91,5.902916666666667,3.2640824275362315,3.51,10.05
2023-07-07,7.700833333333333,4.604851449275361,5.71,12.27,9.149583333333334,5.361978079710142,7.12,14.06
2023-07-08,7.872916666666666,2.129986775362318,6.2,12.01,8.855416666666667,2.409121557971016,7.2,13.18
2023-07-09,7.60625,2.785572282608698,5.39,10.03,8.75375,2.677511413043478,6.72,10.94
2023-07-10,9.049166666666666,16.561425362318836,2.14,15.43,9.914166666666667,16.132747101449272,2.7,16.35
2023-07-11,7.435,9.033982608695641,3.82,12.9,9.254583333333333,17.647217210144937,4.37,16.77
2023-07-12,5.715833333333333,5.491494927536232,2.05,9.07,6.8879166666666665,6.3861563405797055,2.39,10.63
2023-07-13,4.781666666666667,1.3787362318840575,3.14,7.36,6.8,5.104852173913045,3.83,11.63
2023-07-14,6.064583333333334,2.4402606884057985,3.8,8.89,7.58625,2.067876630434782,4.61,9.68
2023-07-15,3.921666666666667,1.3041971014492757,2.06,5.98,4.6312500000000005,2.2331418478260856,2.18,7.1
2023-07-16,3.137916666666667,0.6195824275362317,2.05,4.94,3.8179166666666666,0.6275911231884058,2.67,5.29
2023-07-17,2.9170833333333337,0.10028242753623189,2.42,3.66,3.529166666666667,0.29479927536231876,2.83,4.79
2023-07-18,4.6033333333333335,1.2336840579710142,2.96,6.5,6.427916666666667,4.981930253623189,3.61,10.59
2023-07-19,4.51375,3.6665461956521757,1.89,7.19,5.819583333333334,8.521760688405795,2.46,10.08
2023-07-20,2.3649999999999998,0.5069999999999999,1.55,4.07,3.3345833333333332,0.6683650362318839,2.12,5.14
2023-07-21,3.2129166666666666,0.8603346014492758,1.5,4.34,4.32125,1.7208288043478266,2.02,6.02
2023-07-22,3.8616666666666664,1.7885449275362322,1.85,6.12,4.587916666666667,1.1232519927536238,2.8,6.35
2023-07-23,3.8029166666666665,1.5864650362318855,1.94,5.88,4.036666666666666,1.5926318840579703,2.21,6.1
2023-07-24,2.2466666666666666,2.1356840579710146,0.84,5.68,2.5483333333333333,2.371953623188406,1.01,6.12
2023-07-25,2.51375,1.46569402173913,0.9,4.86,4.005416666666666,1.2817302536231878,2.19,5.68
2023-07-26,2.0833333333333335,0.5637188405797101,1.06,3.68,2.768333333333333,0.7890666666666668,1.26,4.53
2023-07-27,5.329166666666667,3.3333644927536246,3.14,9.39,5.994583333333334,2.352356340579709,4.36,9.79
2023-07-28,6.909583333333334,4.619447644927534,3.12,9.77,7.429583333333333,4.976073731884056,3.45,10.45
2023-07-29,7.184583333333333,3.62483460144928,3.94,9.41,8.068333333333333,4.844910144927536,4.45,10.78
2023-07-30,5.373333333333334,1.2854144927536235,3.84,6.98,7.10125,6.608846195652173,4.42,12.58
2023-07-31,2.6341666666666668,1.3210253623188404,1.22,5.01,3.0383333333333336,2.358962318840579,1.36,6.2
2023-08-01,2.1104166666666666,0.40381286231884045,1.28,3.44,2.4679166666666665,0.7700954710144926,1.55,4.67
2023-08-02,3.685,2.2900521739130415,1.47,5.65,5.160416666666666,7.72445634057971,1.59,9.25
2023-08-03,3.48875,3.9221766304347825,0.95,9.33,4.0808333333333335,6.504781884057971,1.11,12.23
2023-08-04,4.21875,1.9138809782608703,3.07,8.26,7.182083333333334,7.242834601449276,4.24,12.61
2023-08-05,2.7720833333333332,1.921434601449276,0.75,4.86,5.317916666666666,6.6662085144927525,1.51,8.56
2023-08-06,2.6275,0.7904891304347827,1.82,4.84,3.7458333333333336,0.8250949275362318,2.44,5.98
2023-08-07,2.4270833333333335,0.5381867753623188,1.33,4.45,4.879583333333334,1.8546041666666666,2.6,7.51
2023-08-08,2.938333333333333,0.42198840579710156,1.93,3.94,4.8875,1.8166021739130433,2.5,6.83
2023-08-09,2.5025,0.1165934782608696,1.82,3.18,5.668333333333333,1.4521014492753623,3.32,7.35
2023-08-10,2.814166666666667,2.4996775362318844,1.57,8.55,6.765833333333333,2.4272340579710145,5.13,12.24
2023-08-11,7.906666666666666,3.078501449275363,4.95,11.55,10.590833333333334,4.108199275362321,7.75,14.48
2023-08-12,12.387500000000001,11.949845652173911,7.1,17.48,13.608333333333334,10.73351014492754,8.65,19.07
2023-08-13,7.728333333333333,16.136849275362323,2.47,15.36,9.615,15.945886956521745,3.81,16.05
2023-08-14,9.548333333333334,10.044814492753629,5.34,19.53,11.464166666666666,12.962268840579712,5.91,21.87
2023-08-15,10.59125,18.028454891304342,6.32,22.08,12.426250000000001,19.574172282608686,7.89,24.58
2023-08-16,6.29375,6.6027114130434805,2.75,9.34,11.223333333333334,17.50722318840579,5.1,17.38
2023-08-17,3.3925,0.16683695652173947,2.84,4.28,4.6137500000000005,0.556676630434783,3.42,5.71
2023-08-18,6.73,6.18135652173913,4.29,13.73,7.664166666666667,6.265216666666667,5.03,14.53
2023-08-19,19.537499999999998,6.933828260869568,15.49,24.9,20.47458333333333,6.727521557971005,16.22,25.78
2023-08-20,11.632916666666667,44.86880416666668,2.92,21.86,15.262500000000001,60.13563695652175,4.6,26.06
2023-08-21,9.332500000000001,13.159863043478259,3.28,14.25,14.609166666666667,34.79246014492751,5.23,23.47
2023-08-22,7.825,3.1331913043478274,5.14,12.14,10.127916666666666,4.907565036231884,6.45,14.7
2023-08-23,9.538333333333334,24.603510144927544,2.98,15.74,12.28625,41.5205027173913,3.74,20.85
2023-08-24,11.671666666666667,1.0362666666666664,8.96,13.19,14.644166666666665,3.8566427536231878,9.82,17.81
2023-08-25,9.472916666666666,17.108812862318842,4.39,20.09,10.365,21.796965217391303,4.69,22.16
2023-08-26,7.06375,4.470085326086956,4.34,10.79,8.03875,4.7610288043478315,4.76,11.54
2023-08-27,7.559166666666666,2.8909731884057965,5.36,10.2,8.930833333333334,3.173607971014491,5.87,11.89
2023-08-28,4.283333333333333,1.7142840579710146,2.73,6.85,5.381666666666667,1.91884927536232,3.76,7.74
2023-08-29,5.050833333333333,3.8185644927536235,1.7,7.84,7.01125,5.975489673913042,2.71,10.75
2023-08-30,9.362083333333333,9.389460688405796,4.79,15.54,10.894583333333335,12.94503460144928,5.64,18.24
2023-08-31,4.1137500000000005,6.636120108695655,1.63,10.86,5.154166666666667,7.750703623188407,1.89,11.48
2023-09-01,3.6649999999999996,1.6380173913043474,2.31,7.31,6.083749999999999,2.5485548913043474,4.09,9.68
2023-09-02,7.944583333333333,12.965330253623197,3.39,16.02,9.954583333333334,15.514825905797093,4.57,18.09
2023-09-03,4.10125,2.380959239130435,1.59,7.01,7.144166666666667,4.526268840579711,3.35,11.1
2023-09-04,9.513333333333334,10.671214492753622,5.04,15.97,12.0775,14.188697826086962,5.89,18.87
2023-09-05,13.999583333333334,74.80440416666667,5.75,28.86,16.579166666666666,84.1999384057971,7.56,33.95
2023-09-06,16.591666666666665,26.838684057971033,9.3,26.48,19.355,41.66174782608694,10.44,31.72
2023-09-07,16.473333333333333,18.782466666666664,11.75,23.49,18.32166666666667,17.12546666666666,13.55,25.02
2023-09-08,17.925416666666667,33.408104166666654,10.62,25.4,20.035416666666666,34.9074259057971,12.55,27.36
2023-09-09,25.97666666666667,13.315292753623188,20.06,37.09,28.3,17.426443478260882,21.64,41.02
2023-09-10,41.72958333333333,53.02451721014493,30.59,53.02,50.369166666666665,43.07479927536233,38.74,62.55
2023-09-11,36.12916666666667,13.01955579710145,29.44,43.48,50.56375,32.80465923913046,42.16,59.85
2023-09-12,20.51125,165.46718532608693,4.57,39.81,24.342083333333335,233.609765036232,5.17,49.51
2023-09-13,3.5520833333333335,8.313930253623193,1.07,11.36,4.840416666666667,8.159943297101451,1.88,12.73
2023-09-14,7.791250000000001,80.0930635869565,1.97,31.81,11.083333333333334,98.61481449275364,4.64,37.59
2023-09-15,7.8445833333333335,24.80686068840579,4.05,26.35,10.106666666666667,35.01157101449276,5.59,31.92
2023-09-16,10.546666666666667,11.947918840579712,7.66,19.16,12.305416666666666,11.631234601449275,9.78,21.08
2023-09-17,20.394583333333333,5.074373731884058,16.03,25.26,22.633750000000003,8.622702717391292,17.27,28.39
2023-09-18,11.7175,49.6506369565217,3.42,21.25,12.500833333333333,53.574129710144945,3.64,22.59
2023-09-19,2.51125,2.104898369565218,0.84,5.36,3.7695833333333333,2.7194737318840585,1.77,7.13
2023-09-20,2.3070833333333334,0.36369981884057956,1.29,3.2,3.9375,1.5190978260869563,2.13,6.08
2023-09-21,4.545416666666667,1.36579981884058,2.39,6.61,5.440833333333334,1.6079036231884059,3.21,7.4
2023-09-22,4.61125,3.104228804347825,2.04,7.64,5.192916666666666,4.083517210144927,2.43,9.0
2023-09-23,5.19,7.720852173913042,2.29,12.34,5.847083333333334,8.56349981884058,2.62,13.0
2023-09-24,4.9366666666666665,2.134997101449275,3.11,8.32,6.787083333333334,2.470995471014492,5.0,10.13
2023-09-25,7.385833333333333,6.152051449275365,4.08,12.2,8.645416666666668,6.954060688405798,5.29,13.99
2023-09-26,14.0475,18.856028260869564,9.8,24.34,16.000416666666666,21.297960688405798,11.69,27.04
2023-09-27,22.48625,9.389172282608698,18.18,29.15,24.86916666666667,11.988173188405797,19.8,32.29
2023-09-28,18.149166666666666,43.34914710144928,9.32,33.98,20.335416666666667,45.05375634057972,11.05,36.02
2023-09-29,11.416666666666666,25.265979710144933,4.94,19.76,13.389166666666668,27.090434057971034,5.51,23.28
2023-09-30,4.513333333333333,0.5185333333333337,3.8,5.24,12.246666666666668,1.9902333333333313,10.81,13.63
2023-10-02,13.496190476190478,10.221274761904757,10.13,20.53,16.036190476190477,11.22358476190476,12.58,23.35
2023-10-03,10.163333333333332,58.98908405797102,1.32,21.08,11.57125,68.1679418478261,1.77,22.57
2023-10-04,2.2870833333333334,0.2144128623188406,1.58,3.02,4.395833333333333,1.492068840579709,2.43,6.31
2023-10-05,3.2312499999999997,1.654141847826087,1.85,6.1,5.1883333333333335,4.883066666666665,2.99,9.37
2023-10-06,6.039583333333333,4.913308514492756,3.08,11.11,8.377916666666666,6.166817210144928,4.35,12.97
2023-10-07,2.73875,1.3822375000000005,1.56,5.4,3.6470833333333332,3.7370128623188426,1.87,8.29
2023-10-08,3.8433333333333333,7.59523188405797,1.51,9.03,6.521249999999999,5.816141847826089,3.03,10.93
2023-10-09,5.13375,9.549067934782608,2.03,12.12,6.389583333333333,11.768795471014496,2.45,13.14
2023-10-10,7.204583333333333,63.96026938405798,1.99,29.92,9.725,84.26442608695652,3.16,35.88
2023-10-11,13.55625,75.39079836956525,4.0,27.17,17.799583333333334,108.33860416666664,4.19,31.58
2023-10-12,5.232916666666667,64.3083606884058,1.1,32.21,7.520416666666667,81.98626503623188,1.48,37.03
2023-10-13,9.072083333333333,54.92173894927535,2.4,32.93,10.445,73.40044347826087,2.61,37.55
2023-10-14,2.8666666666666667,4.428405797101447,1.35,7.99,4.5375000000000005,2.6764282608695633,1.97,8.06
2023-10-15,1.4024999999999999,0.048280434782608725,1.1,1.75,2.1441666666666666,0.40915579710144917,1.34,3.12
2023-10-16,3.4141666666666666,16.846677536231883,1.29,16.2,4.781666666666667,22.819197101449276,1.77,19.62
2023-10-17,15.979583333333332,108.29963894927536,4.81,37.93,19.103333333333335,124.24424927536232,6.63,42.64
2023-10-18,11.184583333333334,47.45045199275365,4.06,32.27,13.491666666666667,55.61048405797101,5.83,36.58
2023-10-19,11.656666666666666,14.585240579710142,5.78,17.63,12.097499999999998,13.090002173913048,6.65,17.81
2023-10-20,2.857083333333333,7.751160688405798,0.83,13.84,2.9320833333333334,7.835843297101447,0.9,13.98
2023-10-21,3.4333333333333336,2.6330840579710135,0.78,5.73,3.8491666666666666,3.1965036231884056,0.85,6.31
2023-10-22,2.236666666666667,0.8025014492753625,1.16,3.96,3.00125,1.3159679347826088,1.57,5.17
2023-10-23,7.452916666666667,12.173517210144933,3.51,14.24,10.051250000000001,17.650846195652175,4.73,18.37
2023-10-24,6.887083333333333,3.5748476449275377,3.69,11.79,7.960833333333333,3.5959557971014497,4.14,12.67
2023-10-25,9.8575,9.49381086956522,3.54,15.6,11.347916666666668,12.422321557971008,4.39,17.9
2023-10-26,8.31125,13.840280978260878,2.27,13.98,9.009583333333333,16.733943297101465,2.57,15.93
2023-10-27,1.1116666666666666,0.2012840579710145,0.53,1.89,1.3475000000000001,0.21816739130434779,0.76,2.1
2023-10-28,1.3816666666666668,0.3415884057971014,0.55,2.39,1.6925,0.473045652173913,0.68,2.86
2023-10-29,0.7343999999999999,0.032484000000000006,0.5,1.28,0.9836,0.08483233333333333,0.63,1.8
2023-10-30,2.3233333333333333,2.7295101449275365,0.77,5.34,3.17,3.1866956521739125,1.03,6.35
2023-10-31,3.0395833333333333,5.184978079710144,0.8,10.02,3.5491666666666664,7.076894927536231,1.04,11.84
2023-11-01,4.79,13.671026086956521,1.72,13.32,5.646666666666667,17.870771014492753,2.06,15.26
2023-11-02,1.2504166666666667,0.13991721014492758,0.76,2.24,1.5899999999999999,0.2101739130434783,1.02,2.86
2023-11-03,1.3366666666666667,1.1250231884057968,0.5,5.19,1.865,1.5741565217391307,0.76,6.29
2023-11-04,2.6929166666666666,7.306038949275363,0.61,7.68,3.305,9.830999999999994,0.73,8.99
2023-11-05,1.0983333333333334,0.0769623188405797,0.71,1.51,1.3208333333333333,0.10979057971014486,0.87,1.81
2023-11-06,1.19125,0.4459070652173914,0.5,2.79,1.6191666666666666,0.600590579710145,0.75,3.41
2023-11-07,3.4608333333333334,2.5113644927536227,1.48,6.34,4.089583333333334,2.974091123188404,1.84,7.21
2023-11-08,2.8175000000000003,1.491010869565218,0.78,5.05,3.4175,1.561584782608696,0.99,5.77
2023-11-09,2.0083333333333333,3.13971884057971,0.65,6.86,2.3354166666666667,4.374347644927537,0.78,8.06
2023-11-10,1.6520833333333333,0.4732519927536233,0.77,3.1,1.9662499999999998,0.6751201086956522,0.87,3.65
2023-11-11,4.28875,6.0080375,1.36,8.58,4.840833333333333,6.580016666666666,1.84,9.15
2023-11-12,7.8758333333333335,10.478321014492753,3.05,13.24,8.871666666666666,11.331414492753625,3.7,14.21
2023-11-13,11.615,67.61085217391307,1.76,27.43,12.647916666666667,76.72726938405798,2.43,29.55
2023-11-14,1.0954166666666667,0.20826068840579715,0.66,2.49,1.8558333333333332,0.5563992753623185,0.9,3.21
2023-11-15,3.0116666666666667,1.6180405797101447,1.13,5.18,3.6958333333333333,2.306355797101449,1.5,6.04
2023-11-16,1.1295833333333334,0.25037807971014486,0.5,2.11,1.5374999999999999,0.44652391304347816,0.64,2.84
2023-11-17,2.442083333333333,2.4919911231884053,1.38,7.64,3.0704166666666666,3.616691123188406,1.67,9.22
2023-11-18,8.749583333333334,21.081334601449264,3.71,19.33,9.720833333333333,26.04352971014493,4.24,21.17
2023-11-19,1.8208333333333335,0.43646884057971036,0.94,3.81,2.1991666666666667,0.7070166666666667,1.05,3.89
2023-11-20,7.746666666666667,20.88433623188406,1.74,14.88,8.72125,24.91093315217392,2.1,16.64
2023-11-21,2.966666666666667,3.1741710144927517,0.75,7.03,3.4570833333333333,3.622795471014494,0.99,7.78
2023-11-22,6.135000000000001,17.958695652173915,2.27,16.93,6.989583333333333,21.27306503623188,3.04,18.61
2023-11-23,3.327916666666667,7.650799818840585,0.97,9.18,5.998333333333334,5.946588405797103,2.2,9.78
2023-11-24,0.7204166666666666,0.010134601449275365,0.53,0.88,1.3266666666666667,0.10835362318840583,0.79,1.94
2023-11-25,1.5933333333333335,1.064501449275362,0.52,4.47,2.1758333333333333,1.3813297101449276,0.83,5.41
2023-11-26,11.185,24.05666956521739,4.05,17.61,12.71,29.451043478260875,4.79,19.66
2023-11-27,7.109166666666667,8.684938405797093,2.12,10.95,7.475833333333333,9.262277536231883,2.35,11.35
2023-11-28,6.71375,86.51334619565218,0.53,29.46,7.585833333333333,103.40226014492752,0.73,32.22
2023-11-29,6.267083333333333,11.59376938405797,1.22,14.56,6.939583333333334,13.959734601449277,1.62,16.63
2023-11-30,22.047916666666666,109.8865389492753,10.68,41.97,24.4525,126.83054130434785,12.14,45.98
2023-12-01,20.719166666666666,27.701103623188402,11.65,34.58,23.121666666666666,28.092240579710136,13.75,37.8
2023-12-02,7.294583333333333,10.951643297101455,3.48,17.52,8.5775,15.696228260869574,4.06,20.87
2023-12-03,14.70125,22.756507065217384,7.52,24.69,16.21875,24.445385326086967,8.86,26.59
2023-12-04,9.480833333333333,4.385190579710146,6.98,16.2,10.394166666666667,5.848181884057977,7.9,18.14
2023-12-05,9.745833333333334,3.47088623188406,6.04,12.55,10.232916666666666,3.23438677536232,6.63,12.94
2023-12-06,27.596249999999998,264.32678967391314,11.99,65.68,29.964583333333334,303.5910346014492,12.63,69.82
2023-12-07,29.148750000000003,108.33500271739125,13.57,60.22,31.514583333333334,120.94999981884055,14.79,63.95
2023-12-08,15.10375,3.1136853260869573,12.18,18.12,16.12666666666667,3.172936231884056,13.27,19.37
2023-12-09,10.971666666666666,21.251640579710145,4.65,17.59,11.860833333333332,24.259512318840585,4.77,18.82
2023-12-10,1.6025,0.34697608695652193,0.91,3.69,1.9983333333333333,0.2858927536231884,1.24,3.78
2023-12-11,2.8495833333333334,1.108351992753623,1.44,5.15,3.520416666666667,1.859195471014493,1.62,5.9
2023-12-12,10.024583333333334,21.38229547101449,2.34,18.35,11.32,24.827765217391292,3.2,20.24
2023-12-13,5.238333333333333,8.634823188405793,2.01,10.55,5.58625,9.47647663043478,2.35,11.51
2023-12-14,7.7683333333333335,127.92070144927537,0.56,35.85,8.852500000000001,158.42286304347826,0.78,39.88
2023-12-15,6.255416666666666,7.660165036231891,2.77,10.17,8.455,3.8542434782608694,5.95,12.19
2023-12-16,7.521249999999999,8.986933152173913,2.4,12.75,12.42125,21.18995923913043,3.77,19.65
2023-12-17,3.719583333333333,4.5185259057971,1.9,10.19,5.537083333333334,6.209351992753628,3.04,12.86
2023-12-18,11.934583333333334,12.454234601449272,5.68,15.96,14.750833333333333,22.80948623188406,6.27,19.58
2023-12-19,7.672083333333333,9.678930253623182,1.6,11.65,8.274583333333334,11.191860688405805,2.58,13.39
2023-12-20,1.0108333333333335,0.11707753623188404,0.58,1.81,1.9808333333333332,1.5919384057971022,0.95,4.89
2023-12-21,1.0341666666666667,0.05228623188405796,0.73,1.48,1.6845833333333333,0.4718867753623187,0.85,3.73
2023-12-22,0.6570833333333334,0.016943297101449283,0.5,0.97,1.6720833333333334,0.5271041666666664,0.73,3.73
2023-12-23,0.9575,0.2962456521739129,0.5,2.06,1.3195833333333333,0.3234302536231884,0.71,2.41
2023-12-24,1.6212499999999999,0.24650706521739113,0.99,2.61,2.0100000000000002,0.3064956521739127,1.23,2.86
2023-12-25,1.5283333333333333,0.20903188405797102,0.93,2.56,3.6466666666666665,0.9393362318840576,2.35,5.06
2023-12-26,1.12625,0.09864184782608697,0.66,1.55,2.1354166666666665,1.2187563405797104,0.99,4.91
2023-12-27,5.027916666666667,10.807512862318841,0.74,10.56,6.922499999999999,15.02015,1.97,13.8
2023-12-28,2.5037499999999997,0.9387548913043477,1.46,5.53,3.859583333333333,0.6331259057971014,2.47,6.22
2023-12-29,0.9154166666666667,0.09428677536231882,0.56,1.57,1.3166666666666667,0.3633710144927536,0.68,2.76
2023-12-30,1.47875,1.7020896739130433,0.52,6.5,2.33875,1.636107065217392,0.97,7.4
2023-12-31,2.66125,3.915567934782609,0.98,7.71,3.2062500000000003,5.13264184782609,1.42,8.89
2024-01-01,1.03,0.2811739130434782,0.65,2.86,1.41625,0.5087635869565217,0.86,3.85
2024-01-02,3.8000000000000003,9.272095652173915,1.0,11.29,4.27625,10.986937500000003,1.15,12.1
2024-01-03,0.7566666666666667,0.040805797101449263,0.5,1.38,0.9874999999999999,0.05186304347826086,0.67,1.52
2024-01-04,1.31375,0.4284331521739131,0.5,2.46,1.7479166666666668,0.5420432971014495,0.77,3.08
2024-01-05,2.2045833333333333,0.10468677536231889,1.57,2.71,2.45375,0.1127027173913043,1.75,2.94
2024-01-06,2.3541666666666665,0.5118601449275364,1.07,3.42,2.535833333333333,0.45109492753623215,1.38,3.6
2024-01-07,1.8733333333333333,0.777927536231884,0.63,3.08,2.294583333333333,1.0547998188405796,0.83,3.65
2024-01-08,1.9216666666666666,0.6615101449275365,0.77,3.72,2.30875,0.9402635869565222,0.93,4.38
2024-01-09,3.575,0.0012500000000000245,3.55,3.6,4.21,0.003200000000000006,4.17,4.25
2024-01-10,21.63090909090909,58.981037229437256,13.86,42.27,23.519090909090906,73.00228484848488,14.46,45.94
2024-01-11,20.15791666666667,169.90790416666664,5.12,46.93,23.24,168.36066956521748,8.41,49.88
2024-01-12,8.940833333333334,49.05795579710146,2.24,23.14,12.836666666666666,41.945736231884055,6.16,27.54
2024-01-13,1.2325000000000002,0.07975869565217393,0.75,1.85,2.317083333333333,0.8342302536231878,1.07,5.25
2024-01-14,0.7870833333333334,0.057717210144927526,0.5,1.24,1.4179166666666667,0.39499981884057983,0.69,2.42
2024-01-15,6.067916666666666,97.85507807971013,0.5,33.44,7.197500000000001,115.12762826086956,0.75,36.15
2024-01-16,7.520833333333333,103.06396449275366,0.92,33.67,8.432083333333333,116.57399112318835,1.48,36.2
2024-01-17,16.543333333333333,54.41900579710144,10.0,34.83,18.6175,65.88109782608696,11.34,38.65
2024-01-18,10.620833333333334,70.88623405797104,2.03,27.29,12.3075,85.1835760869565,2.97,31.02
2024-01-19,1.3358333333333334,0.21311231884057977,0.71,2.12,2.0925,0.3181847826086957,1.23,3.31
2024-01-20,6.955416666666667,5.265043297101452,2.62,10.27,8.347083333333332,4.7124128623188435,4.08,11.34
2024-01-21,5.9191666666666665,3.3697905797101457,3.18,9.84,6.732083333333333,4.91586938405797,3.49,11.61
2024-01-22,1.7,0.964886956521739,0.84,5.01,2.2670833333333333,1.4497780797101456,0.95,5.89
2024-01-23,1.7008333333333334,1.157564492753623,0.65,4.56,3.395,1.914904347826087,0.96,5.19
2024-01-24,1.595,0.326304347826087,0.67,2.44,3.855,8.402478260869565,0.79,9.15
2024-01-25,2.9341666666666666,6.299842753623188,1.36,10.23,6.897916666666667,7.5593302536231874,4.1,13.92
2024-01-26,7.119583333333334,59.06108242753621,0.8,21.36,9.055,75.87343478260871,0.92,25.51
2024-01-27,3.9375,11.301889130434782,1.07,13.6,7.732500000000001,12.356958695652173,4.14,17.34
2024-01-28,15.852083333333333,73.62926938405795,6.48,32.4,18.93625,93.23430271739129,7.88,37.71
2024-01-29,14.061666666666667,42.8266492753623,5.73,25.72,15.861666666666666,53.133171014492746,6.92,28.85
2024-01-30,18.643333333333334,89.92324057971014,2.64,28.37,21.36791666666667,96.92824329710143,3.17,31.16
2024-01-31,2.1320833333333336,4.834234601449276,0.77,8.3,3.4925,4.223689130434783,1.82,9.38
2024-02-01,2.5275,4.512236956521738,0.86,7.76,4.734583333333333,2.4796432971014495,2.97,8.1
2024-02-02,6.324166666666667,13.373668840579713,2.14,11.89,8.272916666666667,18.51835199275363,3.26,15.44
2024-02-03,2.8212500000000005,0.6342983695652173,1.68,4.1,5.1625000000000005,2.0137152173913044,3.12,7.5
2024-02-04,1.9129166666666666,1.3057780797101455,0.91,4.59,3.8791666666666664,5.151651449275364,1.46,8.29
2024-02-05,2.3387499999999997,0.15146358695652157,1.51,2.82,4.22625,2.4623635869565232,1.7,6.63
2024-02-06,1.8233333333333333,0.9268579710144926,0.82,3.72,2.3733333333333335,1.849379710144928,1.03,5.15
2024-02-07,2.7137499999999997,14.04238097826087,0.5,11.83,4.4125000000000005,17.43466304347826,1.0,14.42
2024-02-08,8.124583333333334,12.68180851449276,4.39,14.37,-407.23333333333335,4174021.32304058,-9999.0,17.53
2024-02-09,6.394166666666667,10.531364492753623,3.5,13.18,6.760833333333333,12.27639057971014,3.64,14.14
2024-02-10,7.6525,3.311819565217391,5.26,12.15,8.305416666666668,3.0585737318840573,6.09,12.51
2024-02-11,15.001666666666667,5.172823188405792,12.11,19.71,15.595416666666667,5.404912862318843,12.3,20.31
2024-02-12,9.557916666666666,19.127608514492746,3.74,16.13,10.597083333333334,17.77493460144929,4.59,16.93
2024-02-13,11.476666666666667,16.678423188405795,6.85,20.53,12.97625,18.522737499999995,8.26,22.52
2024-02-14,6.2004166666666665,13.142925905797096,1.77,14.28,6.763750000000001,15.131346195652183,2.15,15.24
2024-02-15,6.79,2.2043130434782605,4.29,9.49,7.3812500000000005,2.141646195652175,4.73,10.07
2024-02-16,6.578333333333333,3.012831884057972,4.18,9.85,7.4679166666666665,3.4696954710144925,4.68,10.72
2024-02-17,5.474166666666666,47.17845144927537,1.09,25.26,8.77125,65.79266358695652,2.33,31.27
2024-02-18,9.627916666666666,57.61372155797102,1.85,23.48,11.262500000000001,76.51035,2.06,29.27
2024-02-19,3.5216666666666665,1.704240579710145,2.02,6.95,4.445416666666667,1.6273476449275353,2.63,7.27
2024-02-20,4.6125,14.948149999999998,1.31,14.69,6.702083333333333,15.565191123188406,2.79,16.24
2024-02-21,5.7775,8.091802173913043,1.91,12.73,6.579166666666667,8.164077536231883,2.27,13.6
2024-02-22,2.7900000000000005,4.160521739130435,0.98,7.12,3.105,4.7172521739130415,1.12,7.67
2024-02-23,1.24625,0.47874619565217397,0.5,2.99,1.7366666666666666,0.9153971014492754,0.58,3.96
2024-02-24,4.7179166666666665,9.711747644927534,0.97,10.15,5.6625000000000005,12.894080434782614,1.21,11.85
2024-02-25,4.61625,14.971424456521742,0.55,16.32,5.39375,19.645354891304347,0.69,18.82
2024-02-26,14.08875,14.72375054347825,8.44,20.56,15.856666666666667,19.79427536231882,9.24,22.68
2024-02-27,12.69625,29.800224456521736,6.98,23.34,13.866666666666667,36.20120579710146,7.6,25.73
2024-02-28,19.45625,14.323563586956519,13.71,29.75,21.040833333333335,15.802721014492754,15.04,32.19
2024-02-29,23.785833333333333,45.13918188405796,13.64,33.05,25.474999999999998,50.811278260869564,14.96,35.43
2024-03-01,24.252916666666668,29.738273731884064,14.31,31.21,26.15875,33.90453315217392,15.59,33.61
2024-03-02,15.24125,33.30892445652175,8.74,26.34,16.82875,40.096115760869566,9.73,29.24
2024-03-03,15.387500000000001,61.512549999999976,6.85,29.03,16.930833333333332,68.16881666666667,7.51,31.04
2024-03-04,21.423333333333332,69.40696231884056,8.39,39.71,23.217916666666667,70.36354764492751,9.74,41.46
2024-03-05,8.323333333333332,20.554510144927523,1.99,14.82,9.379166666666666,26.72252971014494,2.31,17.1
2024-03-06,8.0075,9.910402173913047,3.87,15.96,8.86375,11.240276630434783,4.52,17.02
2024-03-07,18.829583333333336,16.10319547101448,11.87,23.57,20.315,18.733460869565217,12.95,25.57
2024-03-08,16.78375,4.457094021739139,11.83,20.43,18.07166666666667,4.976518840579708,12.91,21.91
2024-03-09,18.09541666666667,13.024278079710154,11.86,21.69,19.638749999999998,14.917507065217388,13.04,23.65
2024-03-10,13.56125,6.703246195652173,9.36,18.7,14.605416666666665,7.8550259057971,10.2,20.11
2024-03-11,12.8675,37.02971521739129,5.84,24.74,14.229166666666666,50.28792101449276,6.48,28.52
2024-03-12,15.38125,16.149759239130436,10.9,24.37,17.907083333333333,25.13863894927537,11.99,28.62
